,symbol,base,quote,status,qty_precision,qty_increment,price_precision,cost_precision,marginable,has_index,ws_display_price_precision,cost_min,tick_size,price_increment,qty_min,margin_initial,position_limit_long,position_limit_short
450,GTC/EUR,GTC,EUR,online,8,1e-08,4,7,False,False,4,0.45,0.0001,0.0001,60.0,,,
451,MXC/USD,MXC,USD,online,8,1e-08,6,9,False,False,6,0.5,1e-06,1e-06,6500.0,,,
452,MXC/EUR,MXC,EUR,online,8,1e-08,6,9,False,False,6,0.45,1e-06,1e-06,6500.0,,,
453,RSR/USD,RSR,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,3200.0,,,
454,RSR/EUR,RSR,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,3200.0,,,
455,UNFI/USD,UNFI,USD,online,8,1e-08,4,7,False,False,4,0.5,0.0001,0.0001,100.0,,,
456,UNFI/EUR,UNFI,EUR,online,8,1e-08,4,7,False,False,4,0.45,0.0001,0.0001,100.0,,,
457,FARM/USD,FARM,USD,online,8,1e-08,2,6,False,False,2,0.5,0.01,0.01,0.4,,,
458,FARM/EUR,FARM,EUR,online,8,1e-08,2,6,False,False,2,0.45,0.01,0.01,0.4,,,
459,ALGO/USDT,ALGO,USDT,online,8,1e-08,5,9,False,True,5,0.5,1e-05,1e-05,50.0,,,
460,APE/USDT,APE,USDT,online,8,1e-08,4,8,False,True,4,0.5,0.0001,0.0001,55.0,,,
461,ATOM/USDT,ATOM,USDT,online,8,1e-08,4,8,False,True,4,0.5,0.0001,0.0001,3.0,,,
462,AVAX/USDT,AVAX,USDT,online,8,1e-08,2,6,False,True,2,0.5,0.01,0.01,0.6,,,
463,MANA/USDT,MANA,USDT,online,8,1e-08,5,9,False,True,5,0.5,1e-05,1e-05,55.0,,,
464,SHIB/USDT,SHIB,USDT,online,5,1e-05,8,5,False,True,8,0.5,1e-08,1e-08,910000.0,,,
465,SOL/USDT,SOL,USDT,online,8,1e-08,2,6,True,True,2,0.5,0.01,0.01,0.02,0.1,15000.0,15000.0
466,XMR/USDT,XMR,USDT,online,8,1e-08,2,6,False,True,2,0.5,0.01,0.01,0.015,,,
467,XTZ/USDT,XTZ,USDT,online,8,1e-08,4,8,False,True,4,0.5,0.0001,0.0001,15.0,,,
468,FIS/USD,FIS,USD,online,8,1e-08,5,8,False,False,5,0.5,1e-05,1e-05,360.0,,,
469,FIS/EUR,FIS,EUR,online,8,1e-08,5,8,False,False,5,0.45,1e-05,1e-05,360.0,,,
470,TEER/USD,TEER,USD,online,8,1e-08,5,8,False,False,5,0.5,1e-05,1e-05,580.0,,,
471,TEER/EUR,TEER,EUR,online,8,1e-08,5,8,False,False,5,0.45,1e-05,1e-05,580.0,,,
472,JUNO/USD,JUNO,USD,online,8,1e-08,5,7,False,False,5,0.5,1e-05,1e-05,190.0,,,
473,JUNO/EUR,JUNO,EUR,online,8,1e-08,5,7,False,False,5,0.45,1e-05,1e-05,190.0,,,
474,KEY/USD,KEY,USD,online,8,1e-08,7,10,False,False,7,0.5,1e-07,1e-07,35000.0,,,
475,KEY/EUR,KEY,EUR,online,8,1e-08,7,10,False,False,7,0.45,1e-07,1e-07,35000.0,,,
476,CELR/USD,CELR,USD,online,8,1e-08,6,10,False,False,6,0.5,1e-06,1e-06,2000.0,,,
477,CELR/EUR,CELR,EUR,online,8,1e-08,6,10,False,False,6,0.45,1e-06,1e-06,2000.0,,,
478,DENT/USD,DENT,USD,online,8,1e-08,7,11,False,False,7,0.5,1e-07,1e-07,28000.0,,,
479,DENT/EUR,DENT,EUR,online,8,1e-08,7,11,False,False,7,0.45,1e-07,1e-07,28000.0,,,
480,ALPHA/USD,ALPHA,USD,online,8,1e-08,6,9,False,False,6,0.5,1e-06,1e-06,7000.0,,,
481,ALPHA/EUR,ALPHA,EUR,online,8,1e-08,6,9,False,False,6,0.45,1e-06,1e-06,7000.0,,,
482,STRK/USD,STRK,USD,online,5,1e-05,5,9,True,True,5,0.5,1e-05,1e-05,130.0,0.33,1100000.0,610000.0
483,STRK/EUR,STRK,EUR,online,5,1e-05,5,9,True,True,5,0.45,1e-05,1e-05,130.0,0.33,600000.0,370000.0
484,BLZ/USD,BLZ,USD,online,8,1e-08,5,9,False,False,5,0.5,1e-05,1e-05,490.0,,,
485,BLZ/EUR,BLZ,EUR,online,8,1e-08,5,9,False,False,5,0.45,1e-05,1e-05,490.0,,,
486,XCN/USD,XCN,USD,online,8,1e-08,5,9,True,True,5,0.5,1e-05,1e-05,1100.0,0.33,9800000.0,9000000.0
487,XCN/EUR,XCN,EUR,online,8,1e-08,5,9,False,True,5,0.45,1e-05,1e-05,1100.0,,,
488,POLS/USD,POLS,USD,online,8,1e-08,4,8,False,False,4,0.5,0.0001,0.0001,90.0,,,
489,POLS/EUR,POLS,EUR,online,8,1e-08,4,8,False,False,4,0.45,0.0001,0.0001,90.0,,,
490,TRU/USD,TRU,USD,online,8,1e-08,5,9,False,False,5,0.5,1e-05,1e-05,980.0,,,
491,TRU/EUR,TRU,EUR,online,8,1e-08,5,9,False,False,5,0.45,1e-05,1e-05,980.0,,,
492,POND/USD,POND,USD,online,8,1e-08,6,10,False,False,6,0.5,1e-06,1e-06,2100.0,,,
493,POND/EUR,POND,EUR,online,8,1e-08,6,10,False,False,6,0.45,1e-06,1e-06,2100.0,,,
494,HDX/USD,HDX,USD,online,5,1e-05,6,8,False,False,6,0.5,1e-06,1e-06,2600.0,,,
495,HDX/EUR,HDX,EUR,online,5,1e-05,6,8,False,False,6,0.45,1e-06,1e-06,2600.0,,,
496,STX/USD,STX,USD,online,8,1e-08,4,8,True,True,4,0.5,0.0001,0.0001,20.0,0.33,700000.0,370000.0
497,STX/EUR,STX,EUR,online,8,1e-08,4,8,False,True,4,0.45,0.0001,0.0001,20.0,,,
498,BOBA/USD,BOBA,USD,online,8,1e-08,5,8,False,False,5,0.5,1e-05,1e-05,240.0,,,
499,BOBA/EUR,BOBA,EUR,online,8,1e-08,5,8,False,False,5,0.45,1e-05,1e-05,240.0,,,
500,C98/USD,C98,USD,online,8,1e-08,5,8,False,False,5,0.5,1e-05,1e-05,200.0,,,
501,C98/EUR,C98,EUR,online,8,1e-08,5,8,False,False,5,0.45,1e-05,1e-05,200.0,,,
502,RPL/USD,RPL,USD,online,8,1e-08,3,6,False,False,3,0.5,0.001,0.001,3.0,,,
503,RPL/EUR,RPL,EUR,online,8,1e-08,3,6,False,False,3,0.45,0.001,0.001,3.0,,,
504,SYN/USD,SYN,USD,online,8,1e-08,4,8,False,False,4,0.5,0.0001,0.0001,110.0,,,
505,SYN/EUR,SYN,EUR,online,8,1e-08,4,8,False,False,4,0.45,0.0001,0.0001,110.0,,,
506,APT/USD,APT,USD,online,8,1e-08,4,8,True,True,4,0.5,0.0001,0.0001,6.0,0.25,450000.0,300000.0
507,APT/EUR,APT,EUR,online,8,1e-08,4,8,True,True,4,0.45,0.0001,0.0001,6.0,0.33,88000.0,78000.0
508,FLUX/USD,FLUX,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,85.0,,,
509,FLUX/EUR,FLUX,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,85.0,,,
510,SSV/USD,SSV,USD,online,8,1e-08,3,7,False,False,3,0.5,0.001,0.001,2.3,,,
511,SSV/EUR,SSV,EUR,online,8,1e-08,3,7,False,False,3,0.45,0.001,0.001,2.3,,,
512,WAXL/USD,WAXL,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,110.0,,,
513,WAXL/EUR,WAXL,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,110.0,,,
514,EUL/USD,EUL,USD,online,8,1e-08,3,7,False,False,3,0.5,0.001,0.001,6.0,,,
515,EUL/EUR,EUL,EUR,online,8,1e-08,3,7,False,False,3,0.45,0.001,0.001,6.0,,,
516,USDC/CAD,USDC,CAD,online,8,1e-08,4,8,True,True,4,1.0,0.0001,0.0001,5.0,0.1,1200000.0,1300000.0
517,USDC/CHF,USDC,CHF,online,8,1e-08,4,8,True,True,4,0.5,0.0001,0.0001,5.0,0.1,1300000.0,1100000.0
518,LSETH/USD,LSETH,USD,online,8,1e-08,1,5,False,False,1,0.5,0.1,0.1,0.002,,,
519,LSETH/EUR,LSETH,EUR,online,8,1e-08,1,5,False,False,1,0.45,0.1,0.1,0.002,,,
520,LSETH/ETH,LSETH,ETH,online,8,1e-08,4,8,False,False,4,0.0002,0.0001,0.0001,0.002,,,
521,ARB/USD,ARB,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,50.0,0.33,1600000.0,1100000.0
522,ARB/EUR,ARB,EUR,online,5,1e-05,4,8,True,True,4,0.45,0.0001,0.0001,50.0,0.33,1100000.0,1100000.0
523,SUI/USD,SUI,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,6.0,0.1,2100000.0,1900000.0
524,SUI/EUR,SUI,EUR,online,5,1e-05,4,8,True,True,4,0.45,0.0001,0.0001,6.0,0.1,720000.0,760000.0
525,BLUR/USD,BLUR,USD,online,5,1e-05,5,8,True,True,5,0.5,1e-05,1e-05,260.0,0.33,2100000.0,1700000.0
526,BLUR/EUR,BLUR,EUR,online,5,1e-05,5,8,True,True,5,0.45,1e-05,1e-05,260.0,0.33,1200000.0,640000.0
527,GMX/USD,GMX,USD,online,8,1e-08,2,6,False,True,2,0.5,0.01,0.01,0.8,,,
528,GMX/EUR,GMX,EUR,online,8,1e-08,2,6,False,True,2,0.45,0.01,0.01,0.8,,,
529,LMWR/USD,LMWR,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,230.0,,,
530,LMWR/EUR,LMWR,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,230.0,,,
531,PEPE/USD,PEPE,USD,online,5,1e-05,9,5,True,True,9,0.5,1e-09,1e-09,1500000.0,0.2,150000000000.0,160000000000.0
532,PEPE/EUR,PEPE,EUR,online,5,1e-05,9,5,True,True,9,0.45,1e-09,1e-09,1500000.0,0.33,40000000000.0,35000000000.0
533,SEI/USD,SEI,USD,online,5,1e-05,5,9,True,True,5,0.5,1e-05,1e-05,95.0,0.33,3500000.0,1900000.0
534,SEI/EUR,SEI,EUR,online,5,1e-05,5,9,True,True,5,0.45,1e-05,1e-05,95.0,0.33,1500000.0,1100000.0
535,PYUSD/USD,PYUSD,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
536,PYUSD/EUR,PYUSD,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,5.0,,,
537,OP/USD,OP,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,45.0,0.5,980000.0,530000.0
538,OP/EUR,OP,EUR,online,5,1e-05,4,8,False,True,4,0.45,0.0001,0.0001,45.0,,,
539,TIA/USD,TIA,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,15.0,0.33,700000.0,560000.0
540,TIA/EUR,TIA,EUR,online,5,1e-05,4,8,False,True,4,0.45,0.0001,0.0001,15.0,,,
541,BTC/PYUSD,BTC,PYUSD,online,8,1e-08,1,5,False,False,1,0.5,0.1,0.1,5e-05,,,
542,ETH/PYUSD,ETH,PYUSD,online,8,1e-08,2,5,False,False,2,0.5,0.01,0.01,0.001,,,
543,SOL/ETH,SOL,ETH,online,8,1e-08,6,10,True,True,6,0.0002,1e-06,1e-06,0.02,0.33,2300.0,2000.0
544,PYTH/USD,PYTH,USD,online,5,1e-05,5,9,True,True,5,0.5,1e-05,1e-05,130.0,0.33,530000.0,430000.0
545,PYTH/EUR,PYTH,EUR,online,5,1e-05,5,9,False,True,5,0.45,1e-05,1e-05,130.0,,,
546,POL/USD,POL,USD,online,5,1e-05,5,9,True,True,5,0.5,1e-05,1e-05,50.0,0.33,2000000.0,1100000.0
547,POL/EUR,POL,EUR,online,5,1e-05,5,9,True,True,5,0.45,1e-05,1e-05,50.0,0.33,1100000.0,790000.0
548,JTO/USD,JTO,USD,online,5,1e-05,5,9,False,False,5,0.5,1e-05,1e-05,20.0,,,
549,JTO/EUR,JTO,EUR,online,5,1e-05,5,9,False,False,5,0.45,1e-05,1e-05,20.0,,,
550,BONK/USD,BONK,USD,online,5,1e-05,9,5,True,True,9,0.5,1e-09,1e-09,830000.0,0.33,33000000000.0,35000000000.0
551,BONK/EUR,BONK,EUR,online,5,1e-05,9,5,False,True,9,0.45,1e-09,1e-09,830000.0,,,
552,JUP/USD,JUP,USD,online,5,1e-05,5,9,True,True,5,0.5,1e-05,1e-05,30.0,0.33,980000.0,960000.0
553,JUP/EUR,JUP,EUR,online,5,1e-05,5,9,True,True,5,0.45,1e-05,1e-05,30.0,0.33,810000.0,790000.0
554,WIF/USD,WIF,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,30.0,0.33,870000.0,720000.0
555,WIF/EUR,WIF,EUR,online,5,1e-05,4,8,False,True,4,0.45,0.0001,0.0001,30.0,,,
556,DYM/USD,DYM,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,200.0,,,
557,DYM/EUR,DYM,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,200.0,,,
558,HNT/USD,HNT,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
559,HNT/EUR,HNT,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,5.0,,,
560,ONDO/USD,ONDO,USD,online,5,1e-05,5,9,True,True,5,0.5,1e-05,1e-05,20.0,0.33,1300000.0,680000.0
561,ONDO/EUR,ONDO,EUR,online,5,1e-05,5,9,True,True,5,0.45,1e-05,1e-05,20.0,0.33,530000.0,470000.0
562,W/USD,W,USD,online,5,1e-05,5,8,True,True,5,0.5,1e-05,1e-05,350.0,0.33,15000000.0,0.0
563,W/EUR,W,EUR,online,5,1e-05,5,8,True,True,5,0.45,1e-05,1e-05,350.0,0.33,9800000.0,0.0
564,BEAM/USD,BEAM,USD,online,5,1e-05,6,9,False,False,6,0.5,1e-06,1e-06,2900.0,,,
565,BEAM/EUR,BEAM,EUR,online,5,1e-05,6,9,False,False,6,0.45,1e-06,1e-06,2900.0,,,
566,LIT/USD,LIT,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,65.0,,,
567,LIT/EUR,LIT,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,65.0,,,
568,TAO/USD,TAO,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,0.015,0.2,7200.0,7600.0
569,TAO/EUR,TAO,EUR,online,5,1e-05,4,8,True,True,4,0.45,0.0001,0.0001,0.015,0.33,1500.0,1300.0
570,ZETA/USD,ZETA,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,100.0,,,
571,ZETA/EUR,ZETA,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,100.0,,,
572,ARKM/USD,ARKM,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,50.0,,,
573,ARKM/EUR,ARKM,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,50.0,,,
574,ETHFI/USD,ETHFI,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,10.0,,,
575,ETHFI/EUR,ETHFI,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,10.0,,,
576,ENA/USD,ENA,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,55.0,0.33,3400000.0,2700000.0
577,ENA/EUR,ENA,EUR,online,5,1e-05,4,8,False,True,4,0.45,0.0001,0.0001,55.0,,,
578,ALT/USD,ALT,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,800.0,,,
579,ALT/EUR,ALT,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,800.0,,,
580,PENDLE/USD,PENDLE,USD,online,5,1e-05,3,8,False,False,3,0.5,0.001,0.001,4.0,,,
581,PENDLE/EUR,PENDLE,EUR,online,5,1e-05,3,8,False,False,3,0.45,0.001,0.001,4.0,,,
582,AEVO/USD,AEVO,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,210.0,,,
583,AEVO/EUR,AEVO,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,210.0,,,
584,PORTAL/USD,PORTAL,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,580.0,,,
585,PORTAL/EUR,PORTAL,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,580.0,,,
586,AUCTION/USD,AUCTION,USD,online,5,1e-05,3,8,False,False,3,0.5,0.001,0.001,1.1,,,
587,AUCTION/EUR,AUCTION,EUR,online,5,1e-05,3,8,False,False,3,0.45,0.001,0.001,1.1,,,
588,BIGTIME/USD,BIGTIME,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,370.0,,,
589,BIGTIME/EUR,BIGTIME,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,370.0,,,
590,SAFE/USD,SAFE,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,50.0,,,
591,SAFE/EUR,SAFE,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,50.0,,,
592,DRIFT/USD,DRIFT,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,75.0,,,
593,DRIFT/EUR,DRIFT,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,75.0,,,
594,MNT/USD,MNT,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,7.0,0.33,260000.0,0.0
595,MNT/EUR,MNT,EUR,online,5,1e-05,4,8,False,True,4,0.45,0.0001,0.0001,7.0,,,
596,WEN/USD,WEN,USD,online,8,1e-08,8,12,False,False,8,0.5,1e-08,1e-08,1100000.0,,,
597,WEN/EUR,WEN,EUR,online,8,1e-08,8,12,False,False,8,0.45,1e-08,1e-08,1100000.0,,,
598,BODEN/USD,BODEN,USD,online,5,1e-05,6,8,False,False,6,0.5,1e-06,1e-06,5900.0,,,
599,BODEN/EUR,BODEN,EUR,online,5,1e-05,6,8,False,False,6,0.45,1e-06,1e-06,5900.0,,,
600,TREMP/USD,TREMP,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,1100.0,,,
601,TREMP/EUR,TREMP,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,1100.0,,,
602,TNSR/USD,TNSR,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,120.0,,,
603,TNSR/EUR,TNSR,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,120.0,,,
604,ZEUS/USD,ZEUS,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,610.0,,,
605,ZEUS/EUR,ZEUS,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,610.0,,,
606,NOS/USD,NOS,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,20.0,,,
607,NOS/EUR,NOS,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,20.0,,,
608,REZ/USD,REZ,USD,online,5,1e-05,6,8,False,False,6,0.5,1e-06,1e-06,1500.0,,,
609,REZ/EUR,REZ,EUR,online,5,1e-05,6,8,False,False,6,0.45,1e-06,1e-06,1500.0,,,
610,POPCAT/USD,POPCAT,USD,online,5,1e-05,4,8,True,True,4,0.5,0.0001,0.0001,110.0,0.33,3100000.0,350000.0
611,POPCAT/EUR,POPCAT,EUR,online,5,1e-05,4,8,False,True,4,0.45,0.0001,0.0001,110.0,,,
612,SOL/AUD,SOL,AUD,online,8,1e-08,2,5,False,True,2,1.0,0.01,0.01,0.02,,,
613,DOGE/AUD,DOGE,AUD,online,8,1e-08,7,9,False,True,7,1.0,1e-07,1e-07,13.0,,,
614,OMNI/USD,OMNI,USD,online,5,1e-05,3,7,False,False,3,0.5,0.001,0.001,8.0,,,
615,OMNI/EUR,OMNI,EUR,online,5,1e-05,3,7,False,False,3,0.45,0.001,0.001,8.0,,,
616,TRAC/USD,TRAC,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,18.0,,,
617,TRAC/EUR,TRAC,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,18.0,,,
618,MEME/USD,MEME,USD,online,5,1e-05,6,9,False,False,6,0.5,1e-06,1e-06,9400.0,,,
619,MEME/EUR,MEME,EUR,online,5,1e-05,6,9,False,False,6,0.45,1e-06,1e-06,9400.0,,,
620,TEL/USD,TEL,USD,online,8,1e-08,6,5,False,False,6,0.5,1e-06,1e-06,2300.0,,,
621,TEL/EUR,TEL,EUR,online,8,1e-08,6,5,False,False,6,0.45,1e-06,1e-06,2300.0,,,
622,FLOKI/USD,FLOKI,USD,online,8,1e-08,8,11,True,True,8,0.5,1e-08,1e-08,180000.0,0.33,1600000000.0,1500000000.0
623,FLOKI/EUR,FLOKI,EUR,online,8,1e-08,8,11,False,True,8,0.45,1e-08,1e-08,180000.0,,,
624,SAGA/USD,SAGA,USD,online,5,1e-05,5,7,True,True,5,0.5,1e-05,1e-05,180.0,0.33,200000.0,160000.0
625,SAGA/EUR,SAGA,EUR,online,5,1e-05,5,7,False,True,5,0.45,1e-05,1e-05,180.0,,,
626,STRD/USD,STRD,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,160.0,,,
627,STRD/EUR,STRD,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,160.0,,,
628,OSMO/USD,OSMO,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,150.0,,,
629,OSMO/EUR,OSMO,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,150.0,,,
630,NTRN/USD,NTRN,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,3100.0,,,
631,NTRN/EUR,NTRN,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,3100.0,,,
632,PRCL/USD,PRCL,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,370.0,,,
633,PRCL/EUR,PRCL,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,370.0,,,
634,HONEY/USD,HONEY,USD,online,5,1e-05,5,9,False,False,5,0.5,1e-05,1e-05,2600.0,,,
635,HONEY/EUR,HONEY,EUR,online,5,1e-05,5,9,False,False,5,0.45,1e-05,1e-05,2600.0,,,
636,PONKE/USD,PONKE,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,170.0,,,
637,PONKE/EUR,PONKE,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,170.0,,,
638,ZRO/USD,ZRO,USD,online,5,1e-05,3,7,True,True,3,0.5,0.001,0.001,3.0,0.33,70000.0,69000.0
639,ZRO/EUR,ZRO,EUR,online,5,1e-05,3,7,False,True,3,0.45,0.001,0.001,3.0,,,
640,ZK/USD,ZK,USD,online,5,1e-05,5,8,True,True,5,0.5,1e-05,1e-05,270.0,0.33,700000.0,180000.0
641,ZK/EUR,ZK,EUR,online,5,1e-05,5,8,False,True,5,0.45,1e-05,1e-05,270.0,,,
642,DOGE/GBP,DOGE,GBP,online,8,1e-08,7,9,False,True,7,0.43,1e-07,1e-07,13.0,,,
643,CLOUD/USD,CLOUD,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,140.0,,,
644,CLOUD/EUR,CLOUD,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,140.0,,,
645,ZEX/USD,ZEX,USD,online,5,1e-05,5,9,False,False,5,0.5,1e-05,1e-05,150.0,,,
646,ZEX/EUR,ZEX,EUR,online,5,1e-05,5,9,False,False,5,0.45,1e-05,1e-05,150.0,,,
647,KMNO/USD,KMNO,USD,online,5,1e-05,5,9,False,True,5,0.5,1e-05,1e-05,290.0,,,
648,KMNO/EUR,KMNO,EUR,online,5,1e-05,5,9,False,True,5,0.45,1e-05,1e-05,290.0,,,
649,TON/USD,TON,USD,online,5,1e-05,3,7,True,True,3,0.5,0.001,0.001,4.0,0.33,160000.0,150000.0
650,TON/EUR,TON,EUR,online,5,1e-05,3,7,True,True,3,0.45,0.001,0.001,4.0,0.33,71000.0,83000.0
651,RENDER/USD,RENDER,USD,online,5,1e-05,3,7,True,True,3,0.5,0.001,0.001,3.0,0.33,200000.0,130000.0
652,RENDER/EUR,RENDER,EUR,online,5,1e-05,3,7,False,True,3,0.45,0.001,0.001,3.0,,,
653,DBR/USD,DBR,USD,online,5,1e-05,5,9,False,False,5,0.5,1e-05,1e-05,340.0,,,
654,DBR/EUR,DBR,EUR,online,5,1e-05,5,9,False,False,5,0.45,1e-05,1e-05,340.0,,,
655,L3/USD,L3,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,500.0,,,
656,L3/EUR,L3,EUR,online,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,500.0,,,
657,CPOOL/USD,CPOOL,USD,online,5,1e-05,5,9,False,False,5,0.5,1e-05,1e-05,230.0,,,
658,CPOOL/EUR,CPOOL,EUR,online,5,1e-05,5,9,False,False,5,0.45,1e-05,1e-05,230.0,,,
659,GFI/USD,GFI,USD,online,5,1e-05,4,7,False,False,4,0.5,0.0001,0.0001,40.0,,,
660,GFI/EUR,GFI,EUR,online,5,1e-05,4,7,False,False,4,0.45,0.0001,0.0001,40.0,,,
661,TURBO/USD,TURBO,USD,online,8,1e-08,6,10,True,True,6,0.5,1e-06,1e-06,5100.0,0.33,20000000.0,11000000.0
662,TURBO/EUR,TURBO,EUR,online,8,1e-08,6,10,False,True,6,0.45,1e-06,1e-06,5100.0,,,
663,PRIME/USD,PRIME,USD,online,5,1e-05,3,7,False,False,3,0.5,0.001,0.001,15.0,,,
664,PRIME/EUR,PRIME,EUR,online,5,1e-05,3,7,False,False,3,0.45,0.001,0.001,15.0,,,
665,CXT/USD,CXT,USD,online,5,1e-05,5,9,False,False,5,0.5,1e-05,1e-05,1000.0,,,
666,CXT/EUR,CXT,EUR,online,5,1e-05,5,9,False,False,5,0.45,1e-05,1e-05,1000.0,,,
667,SWELL/USD,SWELL,USD,online,5,1e-05,6,8,False,False,6,0.5,1e-06,1e-06,4000.0,,,
668,SWELL/EUR,SWELL,EUR,online,5,1e-05,6,8,False,False,6,0.45,1e-06,1e-06,4000.0,,,
669,EIGEN/USD,EIGEN,USD,online,5,1e-05,4,7,True,True,4,0.5,0.0001,0.0001,30.0,0.33,420000.0,200000.0
670,EIGEN/EUR,EIGEN,EUR,online,5,1e-05,4,7,False,True,4,0.45,0.0001,0.0001,30.0,,,
671,TON/USDT,TON,USDT,online,5,1e-05,3,8,False,True,3,0.5,0.001,0.001,4.0,,,
672,GIGA/USD,GIGA,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,2500.0,,,
673,GIGA/EUR,GIGA,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,2500.0,,,
674,DOGS/USD,DOGS,USD,online,5,1e-05,8,5,False,False,8,0.5,1e-08,1e-08,180000.0,,,
675,DOGS/EUR,DOGS,EUR,online,5,1e-05,8,5,False,False,8,0.45,1e-08,1e-08,180000.0,,,
676,ATH/USD,ATH,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,700.0,,,
677,ATH/EUR,ATH,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,700.0,,,
678,NOT/USD,NOT,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,14000.0,,,
