,product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description,best_bid_price,best_ask_price
304,BERA-USD,0.402,-3.59712230215827,790824.19,-16.40735222837937,0.01,0.001,1,10000000,0.01,1065546.4187233999373465,Berachain,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BERA,,,,['BERA-USDC'],BERA,USD,False,0.001,BERA-USD,CBE,317911.32,2025-02-06T16:57:04.557Z,,,,,,,,False,,,
305,SHPING-USD,0.001047,-8.47902097902098,302025196,211.73520200587964,1,0.000001,1,10000000,1,2192946700,SHPING,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SHPING,,,,['SHPING-USDC'],SHPING,USD,False,0.000001,SHPING-USD,CBE,316220.38,2023-01-01T00:00:00Z,,,,,,,,False,,,
306,MDT-USD,0.00483,-22.09677419354839,64667619,-20.2067010034386,1,0.00001,1,10000000,1,158911500,Measurable Data Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MDT,,,,['MDT-USDC'],MDT,USD,False,0.00001,MDT-USD,CBE,312344.6,2023-01-01T00:00:00Z,,,,,,,,False,,,
307,SUSHI-USDC,0.2106,-2.04651162790698,1482677.49,116.03829124478674,0.01,0.0001,1,10000000,0.01,9230000,SushiSwap,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SUSHI,,,SUSHI-USD,[],SUSHI,USD,False,0.0001,SUSHI-USDC,CBE,312251.88,2023-01-01T00:00:00Z,,,,,,,,False,,,
308,GFI-USDC,0.1216,-2.01450443190975,2564225.5,1089.15407846298379,0.01,0.0001,1,10000000,0.01,17039200,Goldfinch Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GFI,,,GFI-USD,[],GFI,USD,False,0.0001,GFI-USDC,CBE,311809.82,2023-01-01T00:00:00Z,,,,,,,,False,,,
309,SUSHI-USD,0.2106,-2.04651162790698,1469428.86,125.16550350807829,0.01,0.0001,1,10000000,0.01,9230000,SushiSwap,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SUSHI,,,,['SUSHI-USDC'],SUSHI,USD,False,0.0001,SUSHI-USD,CBE,309461.72,2023-01-01T00:00:00Z,,,,,,,,False,,,
310,GFI-USD,0.1216,-2.01450443190975,2530905.91,1174.45956071557698,0.01,0.0001,1,10000000,0.01,17039200,Goldfinch Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GFI,,,,['GFI-USDC'],GFI,USD,False,0.0001,GFI-USD,CBE,307758.16,2023-01-01T00:00:00Z,,,,,,,,False,,,
311,OP-USDC,0.125,-2.34375,2419898.5,-52.32326270404874,0.01,0.001,1,10000000,0.01,4388000,Optimism,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,OP,,,OP-USD,[],OP,USD,False,0.001,OP-USDC,CBE,302487.31,2023-01-01T00:00:00Z,,,,,,,,False,,,
312,FIGHT-USD,0.00318,-19.49367088607595,92035581,19.76972734916098,1,0.00001,1,10000000,1,389656441.9649183068317066,FIGHT,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FIGHT,,,,['FIGHT-USDC'],FIGHT,USD,False,0.00001,FIGHT-USD,CBE,292673.15,2026-01-22T14:42:04.503Z,,,,,,,,False,,,
313,FIGHT-USDC,0.00318,-19.49367088607595,92003780,19.6567148277295,1,0.00001,1,10000000,1,389656441.9649183068317066,FIGHT,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FIGHT,,,FIGHT-USD,[],FIGHT,USD,False,0.00001,FIGHT-USDC,CBE,292572.02,2026-01-22T14:42:04.503Z,,,,,,,,False,,,
314,IRYS-USDC,0.02734,-6.24142661179698,10570120,17.06025932373827,1,0.00001,1,10000000,1,513280204.9927806471903499,Irys,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,IRYS,,,IRYS-USD,[],IRYS,USD,False,0.00001,IRYS-USDC,CBE,288987.08,2025-11-25T16:57:00.032Z,,,,,,,,False,,,
315,IRYS-USD,0.02729,-6.41289437585734,10570433,17.26347112946278,1,0.00001,1,10000000,1,513280204.9927806471903499,Irys,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,IRYS,,,,['IRYS-USDC'],IRYS,USD,False,0.00001,IRYS-USD,CBE,288467.12,2025-11-25T16:57:00.032Z,,,,,,,,False,,,
316,PLUME-USDC,0.01214,1.16666666666667,23369371,-9.93343412170228,1,0.00001,1,10000000,1,478658863.8227279850820675,Plume,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PLUME,,,PLUME-USD,[],PLUME,USD,False,0.00001,PLUME-USDC,CBE,283704.16,2025-12-08T17:58:00.024Z,,,,,,,,False,,,
317,KITE-USDC,0.13827,-3.57068135853267,2030312.1,-12.27983408660987,0.1,0.00001,1,10000000,0.1,126033459.0733670598939693,Kite,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KITE,,,KITE-USD,[],KITE,USD,False,0.00001,KITE-USDC,CBE,280731.25,2025-11-03T17:01:04.516Z,,,,,,,,False,,,
318,AURORA-USDC,0.029,4.31654676258993,9667265.01,916.09645321532265,0.01,0.0001,1,10000000,0.01,52169900,Aurora,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AURORA,,,AURORA-USD,[],AURORA,USD,False,0.0001,AURORA-USDC,CBE,280350.69,2023-01-01T00:00:00Z,,,,,,,,False,,,
319,KITE-USD,0.13827,-3.57068135853267,2024666,-10.94491595222077,0.1,0.00001,1,10000000,0.1,126033459.0733670598939693,Kite,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KITE,,,,['KITE-USDC'],KITE,USD,False,0.00001,KITE-USD,CBE,279950.57,2025-11-03T17:01:04.516Z,,,,,,,,False,,,
320,TRIA-USDC,0.02665,-1.7221669063687,10375286,-18.47742499795905,1,0.000001,1,10000000,1,515093734.792774990958418,TRIA,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TRIA,,,TRIA-USD,[],TRIA,USD,False,0.000001,TRIA-USDC,CBE,276501.37,2026-02-03T14:11:02.254Z,,,,,,,,False,,,
321,TRIA-USD,0.02665,-1.7221669063687,10374637,-18.45667150730041,1,0.000001,1,10000000,1,515093734.792774990958418,TRIA,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TRIA,,,,['TRIA-USDC'],TRIA,USD,False,0.000001,TRIA-USD,CBE,276484.08,2026-02-03T14:11:02.254Z,,,,,,,,False,,,
322,AURORA-USD,0.029,4.31654676258993,9474852.22,1135.40130176167714,0.01,0.0001,1,10000000,0.01,52169900,Aurora,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AURORA,,,,['AURORA-USDC'],AURORA,USD,False,0.0001,AURORA-USD,CBE,274770.71,2023-01-01T00:00:00Z,,,,,,,,False,,,
323,ATOM-USDC,1.793,-0.05574136008919,150582.5,-39.26819756020145,0.01,0.001,1,10000000,0.01,896400,Cosmos,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ATOM,,,ATOM-USD,[],ATOM,USD,False,0.001,ATOM-USDC,CBE,269994.42,2023-01-01T00:00:00Z,,,,,,,,False,,,
324,ATOM-USD,1.793,-0.05574136008919,150562.91,-39.2751800363753,0.01,0.001,1,10000000,0.01,896400,Cosmos,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ATOM,,,,['ATOM-USDC'],ATOM,USD,False,0.001,ATOM-USD,CBE,269959.3,2023-01-01T00:00:00Z,,,,,,,,False,,,
325,APE-USDC,0.104,-1.88679245283019,2582656.58,-61.59026415878468,0.01,0.001,1,10000000,0.01,2452900,ApeCoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,APE,,,APE-USD,[],APE,USD,False,0.001,APE-USDC,CBE,268596.28,2023-01-01T00:00:00Z,,,,,,,,False,,,
326,AXS-USD,1.109,-3.39721254355401,240980.355,-51.7813901752096,0.001,0.001,1,10000000,0.001,24000,Axie Infinity,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AXS,,,,['AXS-USDC'],AXS,USD,False,0.001,AXS-USD,CBE,267247.21,2023-01-01T00:00:00Z,,,,,,,,False,,,
327,AXS-USDC,1.109,-3.39721254355401,240980.355,-51.7813901752096,0.001,0.001,1,10000000,0.001,24000,Axie Infinity,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AXS,,,AXS-USD,[],AXS,USD,False,0.001,AXS-USDC,CBE,267247.21,2023-01-01T00:00:00Z,,,,,,,,False,,,
328,SXT-USDC,0.0172,1.17647058823529,15439413.2,-35.71836773522968,0.1,0.0001,1,10000000,0.1,68476166.2120152459520803,Space and Time,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SXT,,,SXT-USD,[],SXT,USD,False,0.0001,SXT-USDC,CBE,265557.91,2025-05-08T16:03:00.014Z,,,,,,,,False,,,
329,SUPER-USDC,0.11661,-2.84119313447759,2273259.52,-41.53440640573134,0.01,0.00001,1,10000000,0.01,85779500,SuperVerse,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SUPER,,,SUPER-USD,[],SUPER,USD,False,0.00001,SUPER-USDC,CBE,265084.79,2023-01-01T00:00:00Z,,,,,,,,False,,,
330,APE-USD,0.104,-1.88679245283019,2537568.51,-61.39756692398437,0.01,0.001,1,10000000,0.01,2452900,ApeCoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,APE,,,,['APE-USDC'],APE,USD,False,0.001,APE-USD,CBE,263907.13,2023-01-01T00:00:00Z,,,,,,,,False,,,
331,SUPER-USD,0.11661,-2.84119313447759,2257246.32,-41.93491115826278,0.01,0.00001,1,10000000,0.01,85779500,SuperVerse,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SUPER,,,,['SUPER-USDC'],SUPER,USD,False,0.00001,SUPER-USD,CBE,263217.49,2023-01-01T00:00:00Z,,,,,,,,False,,,
332,FLOKI-USDC,0.0000309,-0.32258064516129,8407321810,170.85126493156467,1,0.0000001,1,10000000,1,43212921871.685558285019802,FLOKI,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FLOKI,,,FLOKI-USD,[],FLOKI,USD,False,0.0000001,FLOKI-USDC,CBE,259786.24,2024-11-20T17:04:03.427Z,,,,,,,,False,,,
333,OP-USD,0.125,-2.34375,2066682.1,-58.32696202710495,0.01,0.001,1,10000000,0.01,4388000,Optimism,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,OP,,,,['OP-USDC'],OP,USD,False,0.001,OP-USD,CBE,258335.26,2023-01-01T00:00:00Z,,,,,,,,False,,,
334,FLOKI-USD,0.0000309,-0.32258064516129,8324028149,184.80888511839027,1,0.0000001,1,10000000,1,43212921871.685558285019802,FLOKI,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FLOKI,,,,['FLOKI-USDC'],FLOKI,USD,False,0.0000001,FLOKI-USD,CBE,257212.47,2024-11-20T17:04:03.427Z,,,,,,,,False,,,
335,SXT-USD,0.0172,1.17647058823529,14867631.9,-35.24643043098701,0.1,0.0001,1,10000000,0.1,68476166.2120152459520803,Space and Time,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SXT,,,,['SXT-USDC'],SXT,USD,False,0.0001,SXT-USD,CBE,255723.27,2025-05-08T16:03:00.014Z,,,,,,,,False,,,
336,SUP-USDC,0.01235,-9.52380952380952,20672235.3,-39.99672429731092,0.1,0.00001,1,10000000,0.1,117233355.2086670985273836,Superfluid,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SUP,,,SUP-USD,[],SUP,USD,False,0.00001,SUP-USDC,CBE,255302.11,2025-11-17T23:27:00.022Z,,,,,,,,False,,,
337,B3-USDC,0.000321,-13.47708894878706,787252052,-57.30417593709815,1,0.000001,1,10000000,1,1832343660.9748974892305446,B3 (Base),USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,B3,,,B3-USD,[],B3,USD,False,0.000001,B3-USDC,CBE,252707.91,2025-02-10T17:54:00.035Z,,,,,,,,False,,,
338,FLR-USDC,0.00814,-0.3671970624235,31020187,-34.6811748827511,1,0.00001,1,10000000,1,259257334.6450805186528117,Flare,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FLR,,,FLR-USD,[],FLR,USD,False,0.00001,FLR-USDC,CBE,252504.32,2023-04-11T15:55:00.994Z,,,,,,,,False,,,
339,MANTLE-USDC,0.65,-2.34375,386121.17,13.96591505037366,0.01,0.0001,1,10000000,0.01,13695967.0414858336529042,Mantle,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MANTLE,,,MANTLE-USD,[],MANTLE,USD,False,0.0001,MANTLE-USDC,CBE,250978.76,2025-04-30T16:16:01.128Z,,,,,,,,False,,,
340,LRDS-USDC,0.0244,-2.4,10271873.42,228.95215837563523,0.01,0.0001,1,10000000,0.01,16666666.6666666666666667,Blocklords,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LRDS,,,LRDS-USD,[],LRDS,USD,False,0.0001,LRDS-USDC,CBE,250633.71,2024-07-24T15:55:00.042Z,,,,,,,,False,,,
341,B3-USD,0.000321,-13.47708894878706,780574272,-57.49642445398942,1,0.000001,1,10000000,1,1832343660.9748974892305446,B3 (Base),US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,B3,,,,['B3-USDC'],B3,USD,False,0.000001,B3-USD,CBE,250564.34,2025-02-10T17:54:00.035Z,,,,,,,,False,,,
342,SUP-USD,0.01235,-9.52380952380952,20161447.7,-40.5752247688305,0.1,0.00001,1,10000000,0.1,117233355.2086670985273836,Superfluid,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SUP,,,,['SUP-USDC'],SUP,USD,False,0.00001,SUP-USD,CBE,248993.88,2025-11-17T23:27:00.022Z,,,,,,,,False,,,
343,IMX-USD,0.1594,-3.91802290536468,1560289.04,-27.30784446346742,0.01,0.0001,1,10000000,0.01,9457000,Immutable,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,IMX,,,,['IMX-USDC'],IMX,USD,False,0.0001,IMX-USD,CBE,248710.07,2023-01-01T00:00:00Z,,,,,,,,False,,,
344,IMX-USDC,0.1594,-3.91802290536468,1560289.04,-27.30784446346742,0.01,0.0001,1,10000000,0.01,9457000,Immutable,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,IMX,,,IMX-USD,[],IMX,USD,False,0.0001,IMX-USDC,CBE,248710.07,2023-01-01T00:00:00Z,,,,,,,,False,,,
345,ROSE-USDC,0.01128,-1.3986013986014,22042037.5,-36.74241860597397,0.1,0.00001,1,10000000,0.1,181121300,Oasis Network,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ROSE,,,ROSE-USD,[],ROSE,USD,False,0.00001,ROSE-USDC,CBE,248634.18,2023-01-01T00:00:00Z,,,,,,,,False,,,
346,FLR-USD,0.00814,-0.3671970624235,30483335,-35.81161751682823,1,0.00001,1,10000000,1,259257334.6450805186528117,Flare,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FLR,,,,['FLR-USDC'],FLR,USD,False,0.00001,FLR-USD,CBE,248134.35,2023-04-11T15:55:00.994Z,,,,,,,,False,,,
347,CTSI-USDC,0.0332,-4.87106017191977,7466178.2,50.85864728566591,0.1,0.0001,1,10000000,0.1,73370500,Cartesi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CTSI,,,CTSI-USD,[],CTSI,USD,False,0.0001,CTSI-USDC,CBE,247877.12,2023-01-01T00:00:00Z,,,,,,,,False,,,
348,RARI-USDC,0.1593,-2.20994475138122,1544102.718,48.95093307437608,0.001,0.0001,1,10000000,0.001,6188400,Rarible,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RARI,,,RARI-USD,[],RARI,USD,False,0.0001,RARI-USDC,CBE,245975.56,2023-01-01T00:00:00Z,,,,,,,,False,,,
349,CTSI-USD,0.0332,-4.87106017191977,7405260.5,50.43636896475039,0.1,0.0001,1,10000000,0.1,73370500,Cartesi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CTSI,,,,['CTSI-USDC'],CTSI,USD,False,0.0001,CTSI-USD,CBE,245854.65,2023-01-01T00:00:00Z,,,,,,,,False,,,
350,MANTLE-USD,0.65,-2.34375,377170.53,16.90963784503204,0.01,0.0001,1,10000000,0.01,13695967.0414858336529042,Mantle,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MANTLE,,,,['MANTLE-USDC'],MANTLE,USD,False,0.0001,MANTLE-USD,CBE,245160.84,2025-04-30T16:16:01.128Z,,,,,,,,False,,,
351,TON-USD,1.303,-5.09832483612527,187858.09,1.87391117964475,0.01,0.001,1,10000000,0.01,5771662.8544150854650486,Toncoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TON,,,,['TON-USDC'],TON,USD,False,0.001,TON-USD,CBE,244779.09,2025-11-17T19:38:00.021Z,,,,,,,,False,,,
352,TON-USDC,1.303,-5.09832483612527,187858.09,1.83923440576967,0.01,0.001,1,10000000,0.01,5771662.8544150854650486,Toncoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TON,,,TON-USD,[],TON,USD,False,0.001,TON-USDC,CBE,244779.09,2025-11-17T19:38:00.021Z,,,,,,,,False,,,
353,TRUST-USDC,0.0686,-2.55681818181818,3531020.9,15.67152887143944,0.1,0.00001,1,10000000,0.1,33021218.7222227881508758,Intuition,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TRUST,,,TRUST-USD,[],TRUST,USD,False,0.00001,TRUST-USDC,CBE,242228.03,2025-11-05T17:06:03.385Z,,,,,,,,False,,,
354,RARI-USD,0.1593,-2.20994475138122,1513457.197,50.78962866004975,0.001,0.0001,1,10000000,0.001,6188400,Rarible,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RARI,,,,['RARI-USDC'],RARI,USD,False,0.0001,RARI-USD,CBE,241093.73,2023-01-01T00:00:00Z,,,,,,,,False,,,
355,TRUST-USD,0.0686,-2.55681818181818,3514399.5,16.53270521144054,0.1,0.00001,1,10000000,0.1,33021218.7222227881508758,Intuition,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TRUST,,,,['TRUST-USDC'],TRUST,USD,False,0.00001,TRUST-USD,CBE,241087.81,2025-11-05T17:06:03.385Z,,,,,,,,False,,,
356,IO-USDC,0.119,-0.83333333333333,2020286.03,-6.54055273380881,0.01,0.001,1,10000000,0.01,5474082.8949017388873823,io.net,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,IO,,,IO-USD,[],IO,USD,False,0.001,IO-USDC,CBE,240414.04,2024-10-08T16:08:00.042Z,,,,,,,,False,,,
357,PLUME-USD,0.01214,1.16666666666667,19780704,-23.48437732696113,1,0.00001,1,10000000,1,478658863.8227279850820675,Plume,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PLUME,,,,['PLUME-USDC'],PLUME,USD,False,0.00001,PLUME-USD,CBE,240137.75,2025-12-08T17:58:00.024Z,,,,,,,,False,,,
358,LRDS-USD,0.0244,-2.4,9825841.63,215.76728597869263,0.01,0.0001,1,10000000,0.01,16666666.6666666666666667,Blocklords,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LRDS,,,,['LRDS-USDC'],LRDS,USD,False,0.0001,LRDS-USD,CBE,239750.54,2024-07-24T15:55:00.042Z,,,,,,,,False,,,
359,NKN-USDC,0.0084,-3.44827586206897,28363409.1,-57.10352486109644,0.1,0.0001,1,10000000,0.1,100878200,NKN,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NKN,,,NKN-USD,[],NKN,USD,False,0.0001,NKN-USDC,CBE,238252.64,2023-01-01T00:00:00Z,,,,,,,,False,,,
360,ROSE-USD,0.01128,-1.3986013986014,21012594.5,-37.61958246285396,0.1,0.00001,1,10000000,0.1,181121300,Oasis Network,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ROSE,,,,['ROSE-USDC'],ROSE,USD,False,0.00001,ROSE-USD,CBE,237022.07,2023-01-01T00:00:00Z,,,,,,,,False,,,
361,FUN1-USDC,0.03462,-16.47768395657419,6824480.7,-15.27376335565563,0.1,0.00001,1,10000000,0.1,114419342.6077368256415413,Sport.fun,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FUN1,,,FUN1-USD,[],FUN1,USD,False,0.00001,FUN1-USDC,CBE,236263.52,2026-01-15T20:06:00.011Z,,,,,,,,False,,,
362,YB-USDC,0.1169,-16.91542288557214,2018413.52,-67.77852004675225,0.01,0.0001,1,10000000,0.01,15019537.9226518465420475,Yield Basis,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,YB,,,YB-USD,[],YB,USD,False,0.0001,YB-USDC,CBE,235952.54,2025-10-15T16:08:01.145Z,,,,,,,,False,,,
363,FUN1-USD,0.03457,-16.59831121833534,6824080.7,-15.21953482810889,0.1,0.00001,1,10000000,0.1,114419342.6077368256415413,Sport.fun,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FUN1,,,,['FUN1-USDC'],FUN1,USD,False,0.00001,FUN1-USD,CBE,235908.47,2026-01-15T20:06:00.011Z,,,,,,,,False,,,
364,NKN-USD,0.0084,-3.44827586206897,28041561.3,-57.54070218974619,0.1,0.0001,1,10000000,0.1,100878200,NKN,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NKN,,,,['NKN-USDC'],NKN,USD,False,0.0001,NKN-USD,CBE,235549.11,2023-01-01T00:00:00Z,,,,,,,,False,,,
365,IO-USD,0.119,-0.83333333333333,1974032.98,-8.22858801967291,0.01,0.001,1,10000000,0.01,5474082.8949017388873823,io.net,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,IO,,,,['IO-USDC'],IO,USD,False,0.001,IO-USD,CBE,234909.92,2024-10-08T16:08:00.042Z,,,,,,,,False,,,
366,ETC-USDC,8.45,-1.16959064327485,27184.67885291,-34.04190839251848,0.00000001,0.01,1,10000000,0.00000001,530200,Ethereum Classic,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ETC,,,ETC-USD,[],ETC,USD,False,0.01,ETC-USDC,CBE,229710.54,2023-01-01T00:00:00Z,,,,,,,,False,,,
367,YB-USD,0.1169,-16.91542288557214,1963727.83,-68.65150957372714,0.01,0.0001,1,10000000,0.01,15019537.9226518465420475,Yield Basis,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,YB,,,,['YB-USDC'],YB,USD,False,0.0001,YB-USD,CBE,229559.78,2025-10-15T16:08:01.145Z,,,,,,,,False,,,
368,HFT-USDC,0.0155,-4.9079754601227,14777780.14,-49.2617754192967,0.01,0.0001,1,10000000,0.01,1000000000000000,Hashflow,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,HFT,,,HFT-USD,[],HFT,USD,False,0.0001,HFT-USDC,CBE,229055.59,2023-01-01T00:00:00Z,,,,,,,,False,,,
369,KTA-USDC,0.1682,-3.83076043453402,1358008,27.35802032408205,0.1,0.0001,1,10000000,0.1,19494190.5971557765365938,Keeta,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KTA,,,KTA-USD,[],KTA,USD,False,0.0001,KTA-USDC,CBE,228416.95,2025-10-21T16:03:00.023Z,,,,,,,,False,,,
370,ETC-USD,8.45,-1.16959064327485,26835.89576285,-34.62265083805537,0.00000001,0.01,1,10000000,0.00000001,530200,Ethereum Classic,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ETC,,,,['ETC-USDC'],ETC,USD,False,0.01,ETC-USD,CBE,226763.32,2023-01-01T00:00:00Z,,,,,,,,False,,,
371,AZTEC-USDC,0.02196,-4.89389346037246,10269749,-53.86598770595106,1,0.00001,1,10000000,1,484922036.0295799582926212,Aztec,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AZTEC,,,AZTEC-USD,[],AZTEC,USD,False,0.00001,AZTEC-USDC,CBE,225523.69,2026-02-12T13:07:01.140Z,,,,,,,,False,,,
372,KTA-USD,0.1682,-3.83076043453402,1334187.4,44.65381365676303,0.1,0.0001,1,10000000,0.1,19494190.5971557765365938,Keeta,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KTA,,,,['KTA-USDC'],KTA,USD,False,0.0001,KTA-USD,CBE,224410.32,2025-10-21T16:03:00.023Z,,,,,,,,False,,,
373,AZTEC-USD,0.02196,-4.89389346037246,10087882,-54.68297499686555,1,0.00001,1,10000000,1,484922036.0295799582926212,Aztec,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AZTEC,,,,['AZTEC-USDC'],AZTEC,USD,False,0.00001,AZTEC-USD,CBE,221529.89,2026-02-12T13:07:01.140Z,,,,,,,,False,,,
374,KAITO-USDC,0.4459,-3.73488773747841,494501.2,-19.33206524843918,0.01,0.0001,1,10000000,0.01,10987246.1452999520323967,Kaito,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KAITO,,,KAITO-USD,[],KAITO,USD,False,0.0001,KAITO-USDC,CBE,220498.09,2025-02-20T15:30:04.544Z,,,,,,,,False,,,
375,KAITO-USD,0.4459,-3.73488773747841,493193.98,-17.64414975355145,0.01,0.0001,1,10000000,0.01,10987246.1452999520323967,Kaito,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KAITO,,,,['KAITO-USDC'],KAITO,USD,False,0.0001,KAITO-USD,CBE,219915.2,2025-02-20T15:30:04.544Z,,,,,,,,False,,,
376,SAFE-USDC,0.149,-1.45502645502646,1466812.68,30.6091917819391,0.01,0.0001,1,10000000,0.01,4219098.8692796280625815,Safe,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SAFE,,,SAFE-USD,[],SAFE,USD,False,0.0001,SAFE-USDC,CBE,218555.09,2024-04-23T16:03:01.547Z,,,,,,,,False,,,
377,HFT-USD,0.0155,-4.9079754601227,13967417.93,-51.56777236592349,0.01,0.0001,1,10000000,0.01,1000000000000000,Hashflow,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,HFT,,,,['HFT-USDC'],HFT,USD,False,0.0001,HFT-USD,CBE,216494.98,2023-01-01T00:00:00Z,,,,,,,,False,,,
