,id,base,base_name,quote,quote_name,fee,min_base_amount,min_quote_amount,max_quote_amount,amount_precision,precision,trade_status,sell_start,buy_start,type,trade_url,st_tag,slippage,market_order_max_stock,market_order_max_money,up_rate,down_rate,delisting_time,max_base_amount
1197,CRV_USDC,CRV,Curve,USDC,USDCoin,0.2,0.01,1,5000000,2,4,tradable,1597381200,1597383000,normal,https://www.gate.com/trade/CRV_USDC,False,0.08,843525.94,300000,0.35,0.35,,
1198,TOWNS_USDT,TOWNS,Towns,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1754404200,normal,https://www.gate.com/trade/TOWNS_USDT,False,0.1,46090029.19,300000,0.35,0.35,,
1199,ATOM_USDT,ATOM,Cosmos,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,0,1555999200,normal,https://www.gate.com/trade/ATOM_USDT,False,0.08,151019.38,300000,0.3,0.3,,
1200,IDEX_USDT,IDEX,IDEX,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1607313600,1631689200,normal,https://www.gate.com/trade/IDEX_USDT,False,0.1,27947272.81,300000,0.4,0.4,,
1201,ATOM_USDC,ATOM,Cosmos,USDC,USDCoin,0.2,0.01,1,5000000,2,3,tradable,0,1555999200,normal,https://www.gate.com/trade/ATOM_USDC,False,0.08,150905.43,300000,0.35,0.35,,
1202,TUNE_USDT,TUNE,Bitune,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1607313600,1709175600,normal,https://www.gate.com/trade/TUNE_USDT,False,0.1,81883316,200000,0.4,0.4,,
1203,BEER_USDT,BEER,Beercoin,USDT,Tether,0.2,1,3,5000000,0,10,tradable,1596702900,1717077600,normal,https://www.gate.com/trade/BEER_USDT,False,0.1,115841297422.53,200000,0.4,0.4,,
1204,CRV_USDT,CRV,Curve,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1597381200,1597383000,normal,https://www.gate.com/trade/CRV_USDT,False,0.05,2810962.75,1000000,0.25,0.25,,
1205,LNDX_USDT,LNDX,LandX Finance,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1702648800,normal,https://www.gate.com/trade/LNDX_USDT,False,0.1,7897334.65,200000,0.4,0.4,,
1206,NUM_USDT,NUM,Numbers Protocol,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1637240400,normal,https://www.gate.com/trade/NUM_USDT,False,0.1,25990903.18,200000,0.4,0.4,,
1207,XAG3S_USDT,XAG3S,XAG3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1768892400,normal,https://www.gate.com/trade/XAG3S_USDT,False,0.1,0,0,0.6,0.6,,
1208,TRU_USDT,TRU,Archblock,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1606039200,1606111200,normal,https://www.gate.com/trade/TRU_USDT,False,0.1,32920004.39,300000,0.35,0.35,,
1209,TSLA3L_USDT,TSLA3L,TSLA3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769427000,normal,https://www.gate.com/trade/TSLA3L_USDT,False,0.1,0,0,0.6,0.6,,
1210,SWEAT_USDT,SWEAT,Sweat Economy,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1663057800,normal,https://www.gate.com/trade/SWEAT_USDT,False,0.1,146466495.79,200000,0.4,0.4,,
1211,ADAPAD_USDT,ADAPAD,ADAPad,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1637153100,normal,https://www.gate.com/trade/ADAPAD_USDT,False,0.1,115807759.12,200000,0.6,0.6,,
1212,CDL_USDT,CDL,Creditlink,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1761379200,normal,https://www.gate.com/trade/CDL_USDT,False,0.1,13273161.67,500000,0.4,0.4,,
1213,W_USDT,W,WormHole,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1712145600,normal,https://www.gate.com/trade/W_USDT,False,0.06,14062719.73,500000,0.25,0.25,,
1214,ORDI3L_USDT,ORDI3L,ORDI3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1770883200,normal,https://www.gate.com/trade/ORDI3L_USDT,False,0.1,108361928.84,300000,0.6,0.6,,
1215,SHDW_USDT,SHDW,Shadow Token,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1711526400,normal,https://www.gate.com/trade/SHDW_USDT,False,0.1,3629434.72,200000,0.4,0.4,,
1216,KAIA3S_USDT,KAIA3S,KAIA 3xShort,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1577808000,1757667600,normal,https://www.gate.com/trade/KAIA3S_USDT,False,0.1,22463.24,200000,0.6,0.6,,
1217,GLQ_USDT,GLQ,GraphLinq Protocol,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1617181200,normal,https://www.gate.com/trade/GLQ_USDT,False,0.1,36357026,200000,0.4,0.4,,
1218,PROPS_USDT,PROPS,Propbase,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1597636800,1714474800,normal,https://www.gate.com/trade/PROPS_USDT,False,0.1,23775558.73,200000,0.4,0.4,,
1219,SEND_USDT,SEND,Suilend,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1733979600,normal,https://www.gate.com/trade/SEND_USDT,False,0.1,861883.21,200000,0.4,0.4,,
1220,TNK_USDT,TNK,Trac Network,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1763186400,normal,https://www.gate.com/trade/TNK_USDT,False,0.1,1108340.26,200000,0.4,0.4,,
1221,ANAVI_USDT,ANAVI,Atlas Navi,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1707274800,normal,https://www.gate.com/trade/ANAVI_USDT,False,0.1,12334258.4,200000,0.4,0.4,,
1222,AE_USDT,AE,Aeternity,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,0,0,normal,https://www.gate.com/trade/AE_USDT,False,0.1,28139289.48,200000,0.4,0.4,,
1223,WBAI_USDT,WBAI,WhiteBridge Network,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1760529600,normal,https://www.gate.com/trade/WBAI_USDT,False,0.1,29960302.6,200000,0.4,0.4,,
1224,SHX_USDT,SHX,Stronghold,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1663120800,normal,https://www.gate.com/trade/SHX_USDT,False,0.1,38238480.66,300000,0.4,0.4,,
1225,WX_USDT,WX,Weave6 Token,USDT,Tether,0.2,0.1,3,5000000,1,8,tradable,1607313600,1709553600,normal,https://www.gate.com/trade/WX_USDT,False,0.1,1125745806.6,100000,0.4,0.4,,
1226,WOLF_USDT,WOLF,Landwolf,USDT,Tether,0.2,1,3,5000000,0,9,tradable,1607313600,1718172000,normal,https://www.gate.com/trade/WOLF_USDT,False,0.1,24671559859.37,200000,0.4,0.4,,
1227,NETMIND_USDT,NETMIND,NetMind Token,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1723888800,normal,https://www.gate.com/trade/NETMIND_USDT,False,0.1,1458789.2,200000,0.4,0.4,,
1228,DAG_USDT,DAG,Constellation,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1596702900,1648116000,normal,https://www.gate.com/trade/DAG_USDT,False,0.1,25641025.64,300000,0.35,0.35,,
1229,SCCP_USDT,SCCP,S.C. Corinthians Fan Token,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1608782400,1663063200,normal,https://www.gate.com/trade/SCCP_USDT,False,0.1,7041013.91,200000,0.4,0.4,,
1230,MEMEFI_USDT,MEMEFI,MemeFi,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1732280400,normal,https://www.gate.com/trade/MEMEFI_USDT,False,0.1,293858360.27,200000,0.4,0.4,,
1231,SBTC_USDT,SBTC,sBTC,USDT,Tether,0.2,0.000001,3,5000000,6,1,tradable,0,1758596400,normal,https://www.gate.com/trade/SBTC_USDT,False,0.12,3.47,300000,0.3,0.3,,
1232,FPS_USDT,FPS,Web3War,USDT,Tether,0.2,1,3,5000000,0,6,tradable,0,1707292800,normal,https://www.gate.com/trade/FPS_USDT,False,0.1,8718395.82,100000,0.4,0.4,,
1233,T_USDT,T,Threshold,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1607313600,1645088400,normal,https://www.gate.com/trade/T_USDT,False,0.1,31998293.42,300000,0.35,0.35,,
1234,ELA_USDT,ELA,Elastos,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,0,1664521200,normal,https://www.gate.com/trade/ELA_USDT,False,0.1,253453.3,300000,0.4,0.4,,
1235,TRX_USDC,TRX,TRON,USDC,USDCoin,0.2,0.01,1,5000000,2,7,tradable,0,0,normal,https://www.gate.com/trade/TRX_USDC,False,0.06,1791947.38,500000,0.35,0.35,,
1236,DON_USDT,DON,Salamanca,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1746698400,normal,https://www.gate.com/trade/DON_USDT,False,0.1,840866092.07,200000,0.4,0.4,,
1237,QSP_USDT,QSP,Quantstamp,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,0,0,normal,https://www.gate.com/trade/QSP_USDT,False,0.1,237628467.89,200000,0.4,0.4,,
1238,AAVE3S_USDT,AAVE3S,AAVE3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1603252800,1747386000,normal,https://www.gate.com/trade/AAVE3S_USDT,False,0.1,6323110.97,300000,0.6,0.6,,
1239,TRX_USDT,TRX,TRON,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,0,0,normal,https://www.gate.com/trade/TRX_USDT,False,0.04,3583779.81,1000000,0.1,0.1,,
1240,GPS_USDT,GPS,GoPlus Security,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1737021600,normal,https://www.gate.com/trade/GPS_USDT,False,0.1,60289389.07,300000,0.4,0.4,,
1241,CSCOON_USDT,CSCOON,Cisco Systems Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1756899000,normal,https://www.gate.com/trade/CSCOON_USDT,False,0.06,6416.43,500000,0.25,0.25,,
1242,DASH3L_USDT,DASH3L,DASH3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1603252800,1768978800,normal,https://www.gate.com/trade/DASH3L_USDT,False,0.1,0,0,0.6,0.6,,
1243,ARC_USDT,ARC,AI Rig Complex,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,0,1734681600,normal,https://www.gate.com/trade/ARC_USDT,False,0.08,10968520.35,500000,0.35,0.35,,
1244,AURA_USDT,AURA,Aura Network,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1597636800,1690275600,normal,https://www.gate.com/trade/AURA_USDT,False,0.1,50232324.5,200000,0.4,0.4,,
1245,TRX_USD1,TRX,TRON,USD1,World Liberty Financial USD,0.2,0.1,0.0001,,1,4,tradable,0,0,normal,https://www.gate.com/trade/TRX_USD1,False,0.06,3581020.59,1000000,0.2,0.2,,
1246,TIA_USDC,TIA,Celestia,USDC,USDCoin,0.2,0.01,1,5000000,2,4,tradable,1597636800,1698768000,normal,https://www.gate.com/trade/TIA_USDC,False,0.08,594294.77,300000,0.35,0.35,,
1247,ARIA_USDT,ARIA,AriaAI,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1755781200,normal,https://www.gate.com/trade/ARIA_USDT,False,0.1,2901704.75,200000,0.4,0.4,,
1248,SAHARA_USDT,SAHARA,Sahara AI,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1750939200,normal,https://www.gate.com/trade/SAHARA_USDT,False,0.08,10980966.33,300000,0.3,0.3,,
1249,NODE_USDT,NODE,NodeOps,USDT,Tether,0.2,0.1,3,5000000,1,5,tradable,1577808000,1756724400,normal,https://www.gate.com/trade/NODE_USDT,False,0.1,5992509.36,200000,0.4,0.4,,
1250,UB_USDT,UB,Unibase,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1757667600,normal,https://www.gate.com/trade/UB_USDT,False,0.08,11892020.45,500000,0.35,0.35,,
1251,MED_USDT,MED,MediBloc,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,0,1571976000,normal,https://www.gate.com/trade/MED_USDT,False,0.1,79412348.62,200000,0.4,0.4,,
1252,VINE_USDT,VINE,Vine,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1737626400,normal,https://www.gate.com/trade/VINE_USDT,False,0.08,10548523.21,300000,0.35,0.35,,
1253,CRE_USDT,CRE,Crepe Project,USDT,Tether,0.2,0.01,3,5000000,2,8,tradable,1607313600,1724400000,normal,https://www.gate.com/trade/CRE_USDT,False,0.1,600916397.51,200000,0.4,0.4,,
1254,MSTRON_USDT,MSTRON,MicroStrategy Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1756906200,normal,https://www.gate.com/trade/MSTRON_USDT,False,0.08,3006.61,500000,0.15,0.15,,
1255,PARTI_USDT,PARTI,Particle Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1742907600,normal,https://www.gate.com/trade/PARTI_USDT,False,0.08,4859558.75,500000,0.3,0.3,,
1256,MLP_USDT,MLP,Matrix Layer Protocol,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1577808000,1730811600,normal,https://www.gate.com/trade/MLP_USDT,False,0.1,331153241.16,200000,0.4,0.4,,
1257,KITE_USDT,KITE,KITE,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1762174800,normal,https://www.gate.com/trade/KITE_USDT,False,0.06,5856858.38,500000,0.3,0.3,,
1258,BOME_USDC,BOME,BOOK OF MEME,USDC,USDCoin,0.2,0.1,1,5000000,1,7,tradable,1596702900,1710482400,normal,https://www.gate.com/trade/BOME_USDC,False,0.1,336530371.87,200000,0.4,0.4,,
1259,TIA_USDT,TIA,Celestia,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1597636800,1698768000,normal,https://www.gate.com/trade/TIA_USDT,False,0.05,1982357.02,1000000,0.25,0.25,,
1260,FARTCOIN3L_USDT,FARTCOIN3L,FARTCOIN3xLong,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1577808000,1760522400,normal,https://www.gate.com/trade/FARTCOIN3L_USDT,False,0.1,6703161.66,300000,0.6,0.6,,
1261,DERI_USDT,DERI,Deri Protocol,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1632888000,normal,https://www.gate.com/trade/DERI_USDT,False,0.1,61208875,200000,0.6,0.6,,
1262,UP_USDT,UP,Unitas,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1577808000,1775890800,normal,https://www.gate.com/trade/UP_USDT,False,0.1,0,0,0.4,0.4,,
1263,ARIO_USDT,ARIO,The AR.IO Network,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1742392800,normal,https://www.gate.com/trade/ARIO_USDT,False,0.1,42621204.05,200000,0.4,0.4,,
1264,CTP_USDT,CTP,Ctomorrow Platform,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1717048800,normal,https://www.gate.com/trade/CTP_USDT,False,0.1,191671857.78,200000,0.4,0.4,,
1265,CHEEL_USDT,CHEEL,Cheelee,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1693904400,normal,https://www.gate.com/trade/CHEEL_USDT,False,0.1,589506.78,300000,0.4,0.4,,
1266,PAXG3S_USDT,PAXG3S,PAXG3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769427000,normal,https://www.gate.com/trade/PAXG3S_USDT,False,0.1,0,0,0.6,0.6,,
1267,LDO3L_USDT,LDO3L,LDO3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1764752400,normal,https://www.gate.com/trade/LDO3L_USDT,False,0.1,358330.89,300000,0.6,0.6,,
1268,GHX_USDT,GHX,GamerCoin,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1713526200,normal,https://www.gate.com/trade/GHX_USDT,False,0.1,18492834.03,200000,0.4,0.4,,
1269,MDAO_USDT,MDAO,MarsDAO,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1676023200,normal,https://www.gate.com/trade/MDAO_USDT,False,0.1,24891101.43,200000,0.4,0.4,,
1270,MBX_USDT,MBX,Marblex,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1659664800,normal,https://www.gate.com/trade/MBX_USDT,False,0.1,2891217.93,200000,0.4,0.4,,
1271,YALA_USDT,YALA,Yala,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1753185600,normal,https://www.gate.com/trade/YALA_USDT,False,0.1,13577732.52,300000,0.4,0.4,,
1272,PORTO_USDT,PORTO,FC Porto Fan Token,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1650618000,normal,https://www.gate.com/trade/PORTO_USDT,False,0.1,308562.61,300000,0.4,0.4,,
1273,EVO_USDT,EVO,Devomon,USDT,Tether,0.2,0.1,3,5000000,1,8,tradable,1607313600,1706011200,normal,https://www.gate.com/trade/EVO_USDT,False,0.1,2714625042.42,200000,0.4,0.4,,
1274,GALA5L_USDT,GALA5L,GALA5xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1770883200,normal,https://www.gate.com/trade/GALA5L_USDT,False,0.1,14385039.56,300000,0.6,0.6,,
1275,2Z_USDT,2Z,DoubleZero,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1759410000,normal,https://www.gate.com/trade/2Z_USDT,False,0.06,4604263.55,500000,0.3,0.3,,
1276,ATH_USDT,ATH,Aethir,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1609434000,1718186400,normal,https://www.gate.com/trade/ATH_USDT,False,0.06,52383446.83,500000,0.3,0.3,,
1277,F_USDT,F,SynFutures,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1733479200,normal,https://www.gate.com/trade/F_USDT,False,0.08,48614487.12,300000,0.35,0.35,,
1278,OBOL_USDT,OBOL,Obol,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1746615600,normal,https://www.gate.com/trade/OBOL_USDT,False,0.1,8309098.46,200000,0.4,0.4,,
1279,PUFF_USDT,PUFF,Puff The Dragon,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1729245600,normal,https://www.gate.com/trade/PUFF_USDT,False,0.1,1225415.11,100000,0.4,0.4,,
1280,UOS_USDT,UOS,Ultra,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1615795200,normal,https://www.gate.com/trade/UOS_USDT,False,0.1,24792363.95,200000,0.4,0.4,,
1281,USDD_USDT,USDD,Decentralized USD,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1653037200,normal,https://www.gate.com/trade/USDD_USDT,False,0.03,2000000,2000000,0.08,0.08,,
1282,SUI5S_USDT,SUI5S,SUI5xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1760522400,normal,https://www.gate.com/trade/SUI5S_USDT,False,0.08,900414.19,500000,0.6,0.6,,
1283,BEL_USDT,BEL,Bella Protocol,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1613620800,normal,https://www.gate.com/trade/BEL_USDT,False,0.1,2345582.49,300000,0.4,0.4,,
1284,LONG_USDT,LONG,Belong,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1762430400,normal,https://www.gate.com/trade/LONG_USDT,False,0.1,24110910.19,200000,0.4,0.4,,
1285,MSTR3S_USDT,MSTR3S,MSTR3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769427000,normal,https://www.gate.com/trade/MSTR3S_USDT,False,0.1,0,0,0.6,0.6,,
1286,PIRATE_USDT,PIRATE,Pirate Nation,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1609434000,1718251200,normal,https://www.gate.com/trade/PIRATE_USDT,False,0.1,48367593.71,300000,0.4,0.4,,
1287,PVU_USDT,PVU,PlantVsUndead,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1608782400,1629864000,normal,https://www.gate.com/trade/PVU_USDT,False,0.1,317863954,200000,0.4,0.4,,
1288,LION_USDT,LION,Loaded Lions,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1755176400,normal,https://www.gate.com/trade/LION_USDT,False,0.1,44107917.37,300000,0.3,0.3,,
1289,BOME3S_USDT,BOME3S,BOME3xShort,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1582704000,1755246600,normal,https://www.gate.com/trade/BOME3S_USDT,False,0.1,147080.45,200000,0.6,0.6,,
1290,OVR_USDT,OVR,Ovr,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1617177600,normal,https://www.gate.com/trade/OVR_USDT,False,0.1,3694467.53,200000,0.4,0.4,,
1291,TAKER_USDT,TAKER,Taker Protocol,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1752832800,normal,https://www.gate.com/trade/TAKER_USDT,False,0.1,107816711.59,200000,0.4,0.4,,
1292,BB_USDT,BB,BounceBit,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1609434000,1715594400,normal,https://www.gate.com/trade/BB_USDT,False,0.08,5056890.01,300000,0.3,0.3,,
1293,QUAI_USDT,QUAI,Quai Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1740020400,normal,https://www.gate.com/trade/QUAI_USDT,False,0.1,9823182.71,200000,0.35,0.35,,
1294,BONDLY_USDT,BONDLY,Bondly,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1613966400,normal,https://www.gate.com/trade/BONDLY_USDT,False,0.1,426121231.49,200000,0.4,0.4,,
1295,PACT_USDT,PACT,Pact,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1577808000,1772114400,normal,https://www.gate.com/trade/PACT_USDT,False,0.1,0,0,0.4,0.4,,
1296,BONE_USDT,BONE,Bone ShibaSwap,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1677211200,normal,https://www.gate.com/trade/BONE_USDT,False,0.1,2352387.67,200000,0.4,0.4,,
1297,CROSS_USDT,CROSS,CROSS,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1751616900,normal,https://www.gate.com/trade/CROSS_USDT,False,0.08,3850003.85,500000,0.35,0.35,,
1298,HLN_USDT,HLN,Enosys Global,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1699959600,normal,https://www.gate.com/trade/HLN_USDT,False,0.1,1542138.95,100000,0.4,0.4,,
1299,SOL_GUSD,SOL,Solana,GUSD,GUSD,0.2,0.001,1,5000000,3,2,tradable,1593059700,1593059700,normal,https://www.gate.com/trade/SOL_GUSD,False,0.05,7907.64,1000000,0.25,0.25,,
1300,XLM3S_USDT,XLM3S,XLM3xShort,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1603252800,1752746400,normal,https://www.gate.com/trade/XLM3S_USDT,False,0.1,828958.28,300000,0.6,0.6,,
1301,CORN_USDT,CORN,Corn,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1598943600,1754658000,normal,https://www.gate.com/trade/CORN_USDT,False,0.1,8026326.35,500000,0.4,0.4,,
1302,ASTER_USDT,ASTER,Aster,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1577808000,1758290400,normal,https://www.gate.com/trade/ASTER_USDT,False,0.06,1335559.27,1000000,0.2,0.2,,
1303,APT_USDC,APT,Aptos,USDC,USDCoin,0.2,0.01,1,5000000,2,4,tradable,1597636800,1666141200,normal,https://www.gate.com/trade/APT_USDC,False,0.08,193112.33,300000,0.35,0.35,,
1304,LEO_USDT,LEO,UNUS-SED-LEO,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1560328500,1560328500,normal,https://www.gate.com/trade/LEO_USDT,False,0.06,55404.73,500000,0.3,0.3,,
1305,AQT_USDT,AQT,Alpha Quark,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1614312000,normal,https://www.gate.com/trade/AQT_USDT,False,0.1,337552.74,200000,0.4,0.4,,
1306,LINK3S_USDT,LINK3S,LINK3xShort,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1582704000,1755246600,normal,https://www.gate.com/trade/LINK3S_USDT,False,0.1,796178.34,500000,0.6,0.6,,
1307,FLIP_USDT,FLIP,Chainflip,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1700740800,normal,https://www.gate.com/trade/FLIP_USDT,False,0.1,725250.82,300000,0.4,0.4,,
1308,BB_USDC,BB,BounceBit,USDC,USDCoin,0.2,0.01,1,5000000,2,5,tradable,1609434000,1715594400,normal,https://www.gate.com/trade/BB_USDC,False,0.1,3367286.81,200000,0.4,0.4,,
1309,0G_USDT,0G,Zero Gravity,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1577808000,1758535200,normal,https://www.gate.com/trade/0G_USDT,False,0.06,613120.78,500000,0.3,0.3,,
1310,SHIRO_USDT,SHIRO,Shiro Neko,USDT,Tether,0.2,1,3,5000000,0,13,tradable,1577808000,1733572800,normal,https://www.gate.com/trade/SHIRO_USDT,False,0.1,148698884758364,200000,0.4,0.4,,
1311,ETC_ETH,ETC,Ethereum Classic,ETH,Ethereum,0.2,0.001,0.001,1000,3,6,tradable,0,0,normal,https://www.gate.com/trade/ETC_ETH,False,0.1,39382.48,166.6666667,0.6,0.6,,
1312,APT_USDT,APT,Aptos,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1597636800,1666141200,normal,https://www.gate.com/trade/APT_USDT,False,0.06,321646.83,500000,0.2,0.2,,
1313,AB_USDT,AB,AB,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1577808000,1743246000,normal,https://www.gate.com/trade/AB_USDT,False,0.1,59850374.06,300000,0.4,0.4,,
1314,SVL_USDT,SVL,Slash Vision Labs,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1725278400,normal,https://www.gate.com/trade/SVL_USDT,False,0.1,11995201.92,300000,0.4,0.4,,
1315,BOME_USDT,BOME,BOOK OF MEME,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1596702900,1710482400,normal,https://www.gate.com/trade/BOME_USDT,False,0.08,840406756.87,500000,0.2,0.2,,
1316,ZULU_USDT,ZULU,Zulu Network,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1731319200,normal,https://www.gate.com/trade/ZULU_USDT,False,0.1,27187457.52,300000,0.4,0.4,,
1317,PIEVERSE3L_USDT,PIEVERSE3L,PIEVERSE3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1764226800,normal,https://www.gate.com/trade/PIEVERSE3L_USDT,False,0.1,4748563.56,500000,0.6,0.6,,
1318,FAI_USDT,FAI,Freysa,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,0,1743156000,normal,https://www.gate.com/trade/FAI_USDT,False,0.1,65104166.67,200000,0.35,0.35,,
1319,MORE_USDT,MORE,Moonveil,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1577808000,1751025600,normal,https://www.gate.com/trade/MORE_USDT,False,0.1,50890585.24,200000,0.4,0.4,,
1320,MSTRX_USDT,MSTRX,MicroStrategy xStock,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1751684400,normal,https://www.gate.com/trade/MSTRX_USDT,False,0.08,1804.62,300000,0.15,0.15,,
1321,ETH_GUSD,ETH,Ethereum,GUSD,GUSD,0.2,0.001,1,5000000,4,2,tradable,0,0,normal,https://www.gate.com/trade/ETH_GUSD,False,0.04,342.66,1000000,0.1,0.1,,1000
