,base-currency,quote-currency,price-precision,amount-precision,symbol-partition,symbol,state,value-precision,min-order-amt,max-order-amt,min-order-value,limit-order-min-order-amt,limit-order-max-order-amt,limit-order-max-buy-amt,limit-order-max-sell-amt,buy-limit-must-less-than,sell-limit-must-greater-than,sell-market-min-order-amt,sell-market-max-order-amt,buy-market-max-order-value,market-sell-order-rate-must-less-than,market-buy-order-rate-must-less-than,api-trading,tags,leverage-ratio,super-margin-leverage-ratio,max-order-value,funding-leverage-ratio
1227,adx,eth,10,2,main,adxeth,offline,8,0.01,12015.4633,0.001,0.01,12015.4633,12015.4633,12015.4633,1.1,0.9,0.01,12015.4633,0.4159,0.1,0.1,enabled,,,,1000.0,
1228,coti,usdt,4,2,main,cotiusdt,online,8,0.01,2452783.0,10.0,0.01,2452783.0,2452783.0,2452783.0,1.1,0.9,0.01,6578947.0,100000.0,0.1,0.1,enabled,,,,,
1229,mono,usdt,5,4,main,monousdt,offline,8,0.01,2500000.0,10.0,0.01,2500000.0,2500000.0,2500000.0,1.1,0.9,0.01,250000.0,100000.0,0.1,0.1,enabled,,,,,
1230,link,eth,8,2,main,linketh,offline,8,0.01,100000.0,0.001,0.01,100000.0,100000.0,100000.0,1.1,0.9,0.01,10000.0,260.0,0.1,0.1,enabled,,,,,
1231,gmee,usdt,6,4,main,gmeeusdt,offline,8,0.01,7923930.0,10.0,0.01,7923930.0,7923930.0,7923930.0,1.1,0.9,0.01,792393.0,100000.0,0.1,0.1,enabled,st,,,,
1232,btc,tusd,2,6,main,btctusd,offline,8,0.0001,50.0,10.0,0.0001,50.0,50.0,50.0,1.1,0.9,0.0001,5.0,100000.0,0.1,0.1,enabled,zerofee,,,,
1233,mass,btc,8,2,st,massbtc,offline,8,0.01,2437241.0,0.0001,0.01,2437241.0,2437241.0,2437241.0,1.1,0.9,0.01,243724.0,5.0,0.1,0.1,enabled,,,,,
1234,kaito,usdt,4,4,main,kaitousdt,online,8,0.1,500000.0,10.0,0.1,500000.0,500000.0,500000.0,1.1,0.9,0.1,103475.0,50000.0,0.05,0.05,enabled,,,,,
1235,azero,usdt,5,4,main,azerousdt,offline,8,0.01,1447596.0,10.0,0.01,1447596.0,1447596.0,1447596.0,1.1,0.9,0.01,2376646.0,100000.0,0.1,0.1,enabled,st,,,,
1236,euroc,usdt,4,4,main,eurocusdt,online,8,0.1,1000000.0,10.0,0.1,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,84723.0,100000.0,0.1,0.1,enabled,,,,,
1237,salt,eth,8,4,st,salteth,offline,8,0.1,1225.581,0.001,0.1,1225.581,1225.581,1225.581,1.1,0.9,0.1,1225.581,0.4159,0.1,0.1,enabled,st,,,1000.0,
1238,hbc,usdt,4,2,main,hbcusdt,offline,8,0.01,39557.0,10.0,0.01,39557.0,39557.0,39557.0,1.1,0.9,0.01,3955.0,100000.0,0.1,0.1,enabled,,,,,
1239,win,usdt,8,2,main,winusdt,online,8,1.0,3716090672.0,10.0,1.0,3716090672.0,3716090672.0,3716090672.0,1.1,0.9,1.0,933991187.0,20000.0,0.05,0.05,enabled,,3.0,,,
1240,ring,usdt,6,2,main,ringusdt,offline,8,1.0,8000000.0,10.0,1.0,8000000.0,8000000.0,8000000.0,1.1,0.9,1.0,800000.0,100000.0,0.1,0.1,enabled,activities,,,,
1241,smiley,usdt,14,1,main,smileyusdt,offline,8,1.0,1e+16,10.0,1.0,1e+16,1e+16,1e+16,1.1,0.9,1.0,9.218442046420387e+16,100000.0,0.1,0.1,enabled,st,,,,
1242,btf,usdt,6,4,main,btfusdt,offline,8,1.0,340000000.0,10.0,1.0,340000000.0,340000000.0,340000000.0,1.1,0.9,1.0,232112221.0,100000.0,0.1,0.1,enabled,st,,,,
1243,wwy,usdt,8,4,main,wwyusdt,offline,8,0.1,31739431.0,10.0,0.1,31739431.0,31739431.0,31739431.0,1.1,0.9,0.1,10676321775.0,100000.0,0.1,0.1,enabled,st,,,,
1244,ethw,usdt,4,4,main,ethwusdt,online,8,0.01,100000.0,10.0,0.01,100000.0,100000.0,100000.0,1.1,0.9,0.01,280563.0,100000.0,0.1,0.1,enabled,,,,,
1245,omg,btc,8,4,main,omgbtc,offline,8,0.01,310000.0,0.0001,0.01,310000.0,310000.0,310000.0,1.1,0.9,0.01,31000.0,10.0,0.1,0.1,enabled,,,3.0,,
1246,pundix,btc,8,4,main,pundixbtc,offline,8,0.001,311613.0,0.0001,0.001,311613.0,311613.0,311613.0,1.1,0.9,0.001,31161.0,3.0,0.1,0.1,enabled,,,,,
1247,wpr,eth,8,2,st,wpreth,offline,8,0.01,120000000.0,0.001,0.01,120000000.0,120000000.0,120000000.0,1.1,0.9,0.1,12000000.0,270.0,0.1,0.1,enabled,,,,,
1248,xpl,usdt,4,4,main,xplusdt,online,8,0.01,800000.0,10.0,0.01,800000.0,800000.0,800000.0,1.1,0.9,0.01,391582.0,50000.0,0.05,0.05,enabled,,3.0,,,
1249,ksm,husd,4,4,main,ksmhusd,offline,8,0.01,18085.0,1.0,0.01,18085.0,18085.0,18085.0,1.1,0.9,0.01,1808.0,100000.0,0.1,0.1,enabled,,,,,
1250,wnd,usdt,4,4,st,wndusdt,offline,8,0.001,308641.0,10.0,0.001,308641.0,308641.0,308641.0,1.1,0.9,0.001,30864.0,100000.0,0.1,0.1,enabled,,,,,
1251,eth,btc,6,4,main,ethbtc,online,4,0.001,10000.0,0.0001,0.001,10000.0,10000.0,10000.0,1.1,0.9,0.001,1000.0,100.0,0.03,0.03,enabled,,,3.0,,
1252,trump,usdt,4,4,main,trumpusdt,online,8,0.001,69300.0,5.0,0.001,69300.0,69300.0,69300.0,1.1,0.9,0.001,16648.0,50000.0,0.05,0.05,enabled,,3.0,,,
1253,vidy,ht,6,2,st,vidyht,offline,8,1.0,530000000.0,0.1,1.0,530000000.0,530000000.0,530000000.0,1.1,0.9,1.0,53000000.0,35000.0,0.1,0.1,enabled,,,,,
1254,xeno,usdt,7,4,main,xenousdt,offline,8,1.0,23094688.0,10.0,1.0,23094688.0,23094688.0,23094688.0,1.1,0.9,1.0,1366201366.0,100000.0,0.1,0.1,enabled,st,,,,
1255,cvc,btc,8,0,main,cvcbtc,offline,8,0.1,2000000.0,0.0001,0.1,2000000.0,2000000.0,2000000.0,1.1,0.9,0.1,200000.0,100.0,0.1,0.1,enabled,,,,,
1256,mdx,ht,4,2,main,mdxht,offline,8,0.01,398692.0,0.1,0.01,398692.0,398692.0,398692.0,1.1,0.9,0.01,39869.0,10562.0,0.1,0.1,enabled,,,,,
1257,xvs,usdt,4,4,main,xvsusdt,online,8,0.01,101010.0,10.0,0.01,101010.0,101010.0,101010.0,1.1,0.9,0.01,33628.0,100000.0,0.1,0.1,enabled,,,,,
1258,kaia,usdt,4,4,main,kaiausdt,online,8,0.01,2343566.0,10.0,0.01,2343566.0,2343566.0,2343566.0,1.1,0.9,0.01,1980368.0,100000.0,0.1,0.1,enabled,,3.0,,,
1259,vet,eth,8,2,main,veteth,offline,8,1.0,80000000.0,0.001,1.0,80000000.0,80000000.0,80000000.0,1.1,0.9,1.0,8000000.0,270.0,0.1,0.1,enabled,,,,,
1260,sushi,btc,8,2,main,sushibtc,offline,8,0.001,140000.0,0.0001,0.001,140000.0,140000.0,140000.0,1.1,0.9,0.001,14000.0,8.0,0.1,0.1,enabled,,,3.0,,
1261,gbp,usdt,3,1,main,gbpusdt,offline,8,0.1,797200.0,10.0,0.1,797200.0,797200.0,797200.0,1.1,0.9,0.1,79720.0,100000.0,0.1,0.1,enabled,"griddisabled,fiat",,,,
1262,chr,ht,6,2,main,chrht,offline,8,1.0,24000000.0,0.1,1.0,24000000.0,24000000.0,24000000.0,1.1,0.9,1.0,2400000.0,34000.0,0.1,0.1,enabled,,,,,
1263,xtz,usdt,4,4,main,xtzusdt,online,8,0.01,1000000.0,10.0,0.01,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,530963.0,200000.0,0.1,0.1,enabled,,3.0,3.0,,
1264,bix,eth,8,4,main,bixeth,offline,8,0.1,950000.0,0.001,0.1,950000.0,950000.0,950000.0,1.1,0.9,0.1,95000.0,50.0,0.1,0.1,enabled,,,,,
1265,dgb,usdt,6,4,main,dgbusdt,online,8,1.0,71326676.0,10.0,1.0,71326676.0,71326676.0,71326676.0,1.1,0.9,1.0,25787644.0,100000.0,0.1,0.1,enabled,,,,,
1266,oxt,btc,8,2,main,oxtbtc,offline,8,0.01,3553660.0,0.0001,0.01,3553660.0,3553660.0,3553660.0,1.1,0.9,0.01,355366.0,4.0,0.1,0.1,enabled,,,,,
1267,mask,usdd,4,4,main,maskusdd,offline,8,0.001,440528.0,10.0,0.001,440528.0,440528.0,440528.0,1.1,0.9,0.001,44052.0,100000.0,0.1,0.1,enabled,zerofee,,,,
1268,uxlink,usdt,5,4,main,uxlinkusdt,online,8,0.1,11111111.0,10.0,0.1,11111111.0,11111111.0,11111111.0,1.1,0.9,0.1,28829280.0,50000.0,0.1,0.1,enabled,st,,,,
1269,dc,usdt,8,4,main,dcusdt,offline,8,1.0,325203252.0,10.0,1.0,325203252.0,325203252.0,325203252.0,1.1,0.9,1.0,3365870077.0,100000.0,0.1,0.1,enabled,st,,,,
1270,vic,usdt,4,4,main,vicusdt,online,4,0.1,1267427.0,10.0,0.1,1267427.0,1267427.0,1267427.0,1.25,0.75,0.1,4291845.0,100000.0,0.1,0.1,enabled,st,,,,
1271,red,usdt,4,4,main,redusdt,online,8,0.1,2000000.0,1.0,0.1,2000000.0,2000000.0,2000000.0,1.1,0.9,0.1,350022.0,50000.0,0.05,0.05,enabled,,,,,
1272,plato,usdt,6,4,st,platousdt,offline,8,1.0,100000000.0,10.0,1.0,100000000.0,100000000.0,100000000.0,1.1,0.9,1.0,10000000.0,100000.0,0.1,0.1,enabled,,,,,
1273,prisma,usdt,4,4,main,prismausdt,offline,8,0.1,5000000.0,10.0,0.1,5000000.0,5000000.0,5000000.0,1.1,0.9,0.1,500000.0,100000.0,0.1,0.1,enabled,st,,,,
1274,manyu,usdt,12,2,main,manyuusdt,online,8,1.0,64591138095853.0,10.0,1.0,64591138095853.0,64591138095853.0,64591138095853.0,1.1,0.9,1.0,7105168856672.0,50000.0,0.05,0.05,enabled,innovate,,,,
1275,btg,btc,6,4,st,btgbtc,offline,8,0.001,13000.0,0.0001,0.001,13000.0,13000.0,13000.0,1.1,0.9,0.001,1300.0,2.0,0.1,0.1,enabled,,,,,
1276,ir,usdt,4,4,main,irusdt,online,8,0.1,5000000.0,10.0,0.1,5000000.0,5000000.0,5000000.0,1.1,0.9,0.1,920368.0,50000.0,0.05,0.05,enabled,,,,,
1277,enj,btc,8,4,main,enjbtc,offline,8,0.001,361899.0,0.0001,0.001,361899.0,361899.0,361899.0,1.1,0.9,0.001,36189.0,3.0,0.1,0.1,enabled,,,,,
1278,moca,usdt,5,4,main,mocausdt,online,8,1.0,25393600.0,10.0,1.0,25393600.0,25393600.0,25393600.0,1.1,0.9,1.0,7009844.0,100000.0,0.1,0.1,enabled,,3.0,,,
1279,bonk,usdt,10,2,main,bonkusdt,online,8,1.0,1500000000000.0,1.0,1.0,1500000000000.0,1500000000000.0,1500000000000.0,1.1,0.9,1.0,15628885986.0,100000.0,0.03,0.03,enabled,,3.0,3.0,,
1280,mln,btc,6,4,main,mlnbtc,offline,8,0.001,20000.0,0.0001,0.001,20000.0,20000.0,20000.0,1.1,0.9,0.001,2000.0,8.0,0.1,0.1,enabled,,,,,
1281,cel,usdt,4,4,st,celusdt,offline,8,0.001,434782.0,10.0,0.001,434782.0,434782.0,434782.0,1.1,0.9,0.001,43478.0,100000.0,0.1,0.1,enabled,,,,,
1282,ekt,usdt,6,2,st,ektusdt,offline,8,0.1,10000000.0,10.0,0.1,10000000.0,10000000.0,10000000.0,1.1,0.9,0.1,1000000.0,200000.0,0.1,0.1,enabled,hadax,,,,
1283,yam,eth,6,4,st,yameth,offline,8,0.001,199171.0,0.001,0.001,199171.0,199171.0,199171.0,1.1,0.9,0.001,19917.0,61.0,0.1,0.1,enabled,,,,,
1284,fota,usdt,6,4,main,fotausdt,offline,8,0.01,5882352.0,10.0,0.01,5882352.0,5882352.0,5882352.0,1.1,0.9,0.01,588235.0,100000.0,0.1,0.1,enabled,,,,,
1285,cake,usdt,4,4,main,cakeusdt,online,8,0.001,118623.0,10.0,0.001,118623.0,118623.0,118623.0,1.1,0.9,0.001,63276.0,100000.0,0.1,0.1,enabled,,,,,
1286,ords,usdt,6,4,main,ordsusdt,offline,8,1.0,12715851.0,10.0,1.0,12715851.0,12715851.0,12715851.0,1.1,0.9,1.0,1271585.0,100000.0,0.1,0.1,enabled,,,,,
1287,act,usdt,6,2,main,actusdt,offline,8,0.1,100000000.0,10.0,0.1,100000000.0,100000000.0,100000000.0,1.1,0.9,0.1,10000000.0,100000.0,0.1,0.1,enabled,,,,,
1288,wsdm,usdt,7,4,main,wsdmusdt,online,8,1.0,33333333.0,10.0,1.0,33333333.0,33333333.0,33333333.0,1.25,0.75,1.0,338933097.0,100000.0,0.1,0.1,enabled,st,,,,
1289,skm,ht,6,2,st,skmht,offline,8,1.0,390000000.0,0.1,1.0,390000000.0,390000000.0,390000000.0,1.1,0.9,1.0,39000000.0,25000.0,0.1,0.1,enabled,,,,,
1290,but,eth,12,2,st,buteth,offline,8,1.0,50000000.0,0.001,1.0,50000000.0,50000000.0,50000000.0,1.1,0.9,1.0,5000000.0,100.0,0.05,0.05,enabled,hadax,,,,
1291,flr,usdt,4,4,main,flrusdt,online,8,1.0,10000000.0,10.0,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,12067156.0,100000.0,0.1,0.1,enabled,,,,,
1292,ekt,btc,10,2,st,ektbtc,offline,8,0.1,5000000.0,0.0001,0.1,5000000.0,5000000.0,5000000.0,1.1,0.9,0.1,500000.0,5.0,0.05,0.05,enabled,hadax,,,,
1293,looks,usdt,6,4,main,looksusdt,offline,8,0.001,649350.0,10.0,0.001,649350.0,649350.0,649350.0,1.25,0.75,0.001,76602830.0,100000.0,0.1,0.1,enabled,st,,,,
1294,aergo,usdt,5,4,main,aergousdt,online,8,0.01,4395604.0,10.0,0.01,4395604.0,4395604.0,4395604.0,1.1,0.9,0.01,1778025.0,100000.0,0.1,0.1,enabled,,,,,
1295,og,usdt,4,4,main,ogusdt,online,8,0.001,287438.0,10.0,0.001,287438.0,287438.0,287438.0,1.1,0.9,0.001,32422.0,100000.0,0.1,0.1,enabled,,,,,
1296,fis,eth,6,2,main,fiseth,offline,8,0.01,1000000.0,0.001,0.01,1000000.0,1000000.0,1000000.0,1.1,0.9,0.01,100000.0,220.0,0.1,0.1,enabled,,,,,
1297,cru,btc,8,2,main,crubtc,offline,8,0.01,500000.0,0.0001,0.01,500000.0,500000.0,500000.0,1.1,0.9,0.01,50000.0,9.0,0.1,0.1,enabled,,,,,
1298,tia,usdt,4,4,main,tiausdt,online,8,0.01,500000.0,5.0,0.01,500000.0,500000.0,500000.0,1.1,0.9,0.01,238661.0,100000.0,0.1,0.1,enabled,,3.0,,,
1299,xmx,usdt,8,2,st,xmxusdt,offline,8,1.0,1300000000.0,10.0,1.0,1300000000.0,1300000000.0,1300000000.0,1.1,0.9,1.0,130000000.0,100000.0,0.1,0.1,enabled,hadax,,,,
1300,mcrt,usdt,7,4,main,mcrtusdt,online,8,1.0,82781456.0,10.0,1.0,82781456.0,82781456.0,82781456.0,1.25,0.75,1.0,987463506.0,100000.0,0.1,0.1,enabled,st,,,,
1301,render,usdt,4,4,main,renderusdt,online,8,0.01,154861.0,5.0,0.01,154861.0,154861.0,154861.0,1.1,0.9,0.01,53606.0,100000.0,0.1,0.1,enabled,,,,,
1302,ape,usdd,4,4,main,apeusdd,offline,8,0.001,211581.0,10.0,0.001,211581.0,211581.0,211581.0,1.1,0.9,0.001,21158.0,100000.0,0.1,0.1,enabled,zerofee,,,,
1303,ren,btc,8,2,main,renbtc,offline,8,1.0,5000000.0,0.0001,1.0,5000000.0,5000000.0,5000000.0,1.1,0.9,1.0,500000.0,10.0,0.05,0.05,enabled,hadax,,,,
1304,gme,usdt,6,4,main,gmeusdt,offline,8,1.0,109613065.0,1.0,1.0,109613065.0,109613065.0,109613065.0,1.1,0.9,1.0,124972831.0,100000.0,0.1,0.1,enabled,st,,,,
1305,dat,btc,10,2,st,datbtc,offline,8,1.0,5000000.0,0.0001,1.0,5000000.0,5000000.0,5000000.0,1.1,0.9,1.0,500000.0,100.0,0.1,0.1,enabled,abnormalmarket,,,,
1306,lun,eth,6,4,st,luneth,offline,8,0.001,5823.3234,0.001,0.001,5823.3234,5823.3234,5823.3234,1.1,0.9,0.001,5823.3234,0.4159,0.1,0.1,enabled,st,,,1000.0,
1307,enso,usdt,4,4,main,ensousdt,online,8,0.01,333333.0,10.0,0.01,333333.0,333333.0,333333.0,1.1,0.9,0.01,55352.0,50000.0,0.05,0.05,enabled,,3.0,,,
1308,zec3s,usdt,10,4,main,zec3susdt,offline,8,0.01,7899934167.2152,10.0,0.01,7899934167.2152,7899934167.2152,7899934167.2152,1.5,0.5,0.01,7899934167.2152,600.0,0.1,0.1,enabled,"etp,nav,holdinglimit",,,600.0,
1309,icp,btc,6,4,main,icpbtc,offline,8,0.0001,8333.0,0.0001,0.0001,8333.0,8333.0,8333.0,1.1,0.9,0.0001,833.0,3.0,0.1,0.1,enabled,,,,,
1310,comp,eth,4,2,main,competh,offline,8,0.01,5000.0,0.001,0.01,5000.0,5000.0,5000.0,1.1,0.9,0.01,500.0,240.0,0.1,0.1,enabled,,,,,
1311,cro,ht,4,2,st,croht,offline,8,1.0,10000000.0,0.1,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,1000000.0,17000.0,0.1,0.1,enabled,abnormalmarket,,,,
1312,mana,btc,8,0,main,manabtc,offline,8,1.0,10000000.0,0.0001,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,500000.0,100.0,0.1,0.1,enabled,,,,,
1313,node,usdt,8,2,st,nodeusdt,offline,8,1.0,640000000.0,10.0,1.0,640000000.0,640000000.0,640000000.0,1.1,0.9,1.0,64000000.0,200000.0,0.1,0.1,enabled,,,,,
1314,jasmy,usdt,6,4,main,jasmyusdt,online,8,0.1,32690421.0,10.0,0.1,32690421.0,32690421.0,32690421.0,1.1,0.9,0.1,17206810.0,100000.0,0.1,0.1,enabled,,,,,
1315,acs,usdt,6,4,main,acsusdt,online,8,1.0,241662638.0,10.0,1.0,241662638.0,241662638.0,241662638.0,1.25,0.75,1.0,980392156.0,100000.0,0.1,0.1,enabled,st,,,,
1316,pai,eth,8,4,st,paieth,offline,8,0.1,4500000.0,0.001,0.1,4500000.0,4500000.0,4500000.0,1.1,0.9,0.1,450000.0,50.0,0.1,0.1,enabled,,,,,
1317,gno,usdt,4,4,main,gnousdt,online,8,0.0001,5263.0,10.0,0.0001,5263.0,5263.0,5263.0,1.1,0.9,0.0001,805.0,100000.0,0.1,0.1,enabled,,,,,
1318,spume,usdt,7,4,main,spumeusdt,offline,8,0.1,2000000.0,10.0,0.1,2000000.0,2000000.0,2000000.0,1.1,0.9,0.1,200000.0,100000.0,0.1,0.1,enabled,,,,,
1319,zeus,usdt,4,4,main,zeususdt,online,8,0.1,1307018.0,10.0,0.1,1307018.0,1307018.0,1307018.0,1.1,0.9,0.1,14188772.0,100000.0,0.1,0.1,enabled,,,,,
1320,pay,btc,10,2,st,paybtc,offline,8,0.1,500000.0,0.0001,0.1,500000.0,500000.0,500000.0,1.1,0.9,0.1,50000.0,100.0,0.1,0.1,enabled,,,,,
1321,spk,usdt,6,4,main,spkusdt,online,8,1.0,20000000.0,10.0,1.0,20000000.0,20000000.0,20000000.0,1.1,0.9,1.0,2131496.0,50000.0,0.05,0.05,enabled,,,,,
1322,polyx,btc,8,2,main,polyxbtc,offline,8,0.1,1000000.0,0.0001,0.1,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,100000.0,5.0,0.1,0.1,enabled,,,,,
1323,dfa,usdt,4,4,st,dfausdt,offline,8,0.1,10000000.0,10.0,0.1,10000000.0,10000000.0,10000000.0,1.1,0.9,0.1,1000000.0,100000.0,0.1,0.1,enabled,,,,,
1324,maga,usdt,8,2,main,magausdt,offline,8,1.0,5611672278.0,10.0,1.0,5611672278.0,5611672278.0,5611672278.0,1.1,0.9,1.0,28674728836.0,100000.0,0.1,0.1,enabled,st,,,,
1325,knc,eth,8,2,main,knceth,offline,8,0.1,1000000.0,0.001,0.1,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,100000.0,500.0,0.1,0.1,enabled,,,,,
1326,vsys,btc,10,2,main,vsysbtc,offline,8,0.1,5600000.0,0.0001,0.1,5600000.0,5600000.0,5600000.0,1.1,0.9,0.1,560000.0,20.0,0.1,0.1,enabled,,,,,
1327,hgg,usdt,6,4,main,hggusdt,offline,8,1.0,830000000.0,10.0,1.0,830000000.0,830000000.0,830000000.0,1.1,0.9,1.0,193521245.0,100000.0,0.1,0.1,enabled,st,,,,
1328,dock,btc,10,2,st,dockbtc,offline,8,1.0,70000000.0,0.0001,1.0,70000000.0,70000000.0,70000000.0,1.1,0.9,1.0,7000000.0,20.0,0.1,0.1,enabled,,,,,
1329,chz,usdd,6,4,main,chzusdd,offline,8,1.0,9398496.0,10.0,1.0,9398496.0,9398496.0,9398496.0,1.1,0.9,1.0,939849.0,100000.0,0.1,0.1,enabled,zerofee,,,,
1330,ftt,ht,6,4,main,fttht,offline,8,0.01,700000.0,0.1,0.01,700000.0,700000.0,700000.0,1.1,0.9,0.01,70000.0,35000.0,0.1,0.1,enabled,,,,,
1331,nexo,btc,8,2,main,nexobtc,offline,8,1.0,6000000.0,0.0001,1.0,6000000.0,6000000.0,6000000.0,1.1,0.9,1.0,600000.0,8.0,0.1,0.1,enabled,,,,,
1332,strx,trx,4,4,main,strxtrx,offline,8,1.0,15228812.0,10.0,1.0,15228812.0,15228812.0,15228812.0,1.1,0.9,1.0,15854568.0,1508841.0,0.1,0.1,enabled,,,,,
1333,xcn,usdt,6,4,main,xcnusdt,online,8,0.1,10949304.0,10.0,0.1,10949304.0,10949304.0,10949304.0,1.1,0.9,0.1,20941264.0,100000.0,0.1,0.1,enabled,,,,,
1334,bot,usdt,2,6,st,botusdt,offline,8,1e-05,1697.0,10.0,1e-05,1697.0,1697.0,1697.0,1.1,0.9,1e-05,169.0,100000.0,0.1,0.1,enabled,,,,,
1335,dash,btc,6,4,main,dashbtc,offline,8,0.001,10000.0,0.0001,0.001,10000.0,10000.0,10000.0,1.1,0.9,0.001,1000.0,100.0,0.1,0.1,enabled,,,,,
1336,usdc,husd,4,4,main,usdchusd,offline,8,0.1,1500000.0,1.0,0.1,1500000.0,1500000.0,1500000.0,1.1,0.9,0.1,150000.0,150000.0,0.1,0.1,enabled,crypto,,,,
1337,forth,usdt,4,4,main,forthusdt,online,8,0.0001,20523.0,10.0,0.0001,20523.0,20523.0,20523.0,1.1,0.9,0.0001,333333.0,100000.0,0.1,0.1,enabled,,,,,
1338,xmr,usdc,2,4,main,xmrusdc,offline,8,0.001,8896.0,10.0,0.001,8896.0,8896.0,8896.0,1.1,0.9,0.001,889.0,100000.0,0.1,0.1,enabled,,,,,
1339,xtz,husd,4,4,main,xtzhusd,offline,8,0.01,250000.0,1.0,0.01,250000.0,250000.0,250000.0,1.1,0.9,0.01,25000.0,100000.0,0.1,0.1,enabled,,,,,
1340,loom,btc,8,2,main,loombtc,offline,8,1.0,14000000.0,0.0001,1.0,14000000.0,14000000.0,14000000.0,1.1,0.9,1.0,1400000.0,20.0,0.1,0.1,enabled,,,,,
1341,pols,eth,8,2,main,polseth,offline,8,0.01,821018.0,0.001,0.01,821018.0,821018.0,821018.0,1.1,0.9,0.01,82101.0,89.0,0.1,0.1,enabled,,,,,
1342,zbcn,usdt,7,4,main,zbcnusdt,online,8,1.0,306166187.0,1.0,1.0,306166187.0,306166187.0,306166187.0,1.1,0.9,1.0,35905633.0,100000.0,0.1,0.1,enabled,,,,,
1343,zkp,usdt,4,4,main,zkpusdt,online,8,0.1,5000000.0,10.0,0.1,5000000.0,5000000.0,5000000.0,1.1,0.9,0.1,653817.0,50000.0,0.05,0.05,enabled,,3.0,,,
1344,lsk,usdt,4,4,main,lskusdt,online,8,0.1,1161741.0,10.0,0.1,1161741.0,1161741.0,1161741.0,1.1,0.9,0.1,735341.0,100000.0,0.1,0.1,enabled,,,,,
1345,sprt,usdt,6,4,main,sprtusdt,offline,8,0.001,8900000000.0,10.0,0.001,8900000000.0,8900000000.0,8900000000.0,1.1,0.9,0.001,890000000.0,100000.0,0.1,0.1,enabled,,,,,
1346,cro,btc,8,2,st,crobtc,offline,8,1.0,10000000.0,0.0001,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,1000000.0,7.0,0.1,0.1,enabled,,,,,
1347,hoop,usdt,8,4,main,hoopusdt,offline,8,1.0,23568230.0,10.0,1.0,23568230.0,23568230.0,23568230.0,1.1,0.9,1.0,2356823.0,100000.0,0.1,0.1,enabled,,,,,
1348,map,usdt,5,2,main,mapusdt,offline,8,1.0,24182317.0,10.0,1.0,24182317.0,24182317.0,24182317.0,1.1,0.9,1.0,2418231.0,100000.0,0.1,0.1,enabled,,,,,
1349,bnt,usdt,4,2,main,bntusdt,online,8,0.01,500000.0,10.0,0.01,500000.0,500000.0,500000.0,1.1,0.9,0.01,312296.0,100000.0,0.1,0.1,enabled,,,,,
1350,omni,usdt,4,4,main,omniusdt,offline,8,0.1,1000000.0,10.0,0.1,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,23928.0,100000.0,0.1,0.1,enabled,,,,,
1351,sudo,usdt,4,4,st,sudousdt,offline,8,0.01,292397.0,10.0,0.01,292397.0,292397.0,292397.0,1.1,0.9,0.01,29239.0,100000.0,0.1,0.1,enabled,,,,,
1352,gor,usdt,6,4,main,gorusdt,online,8,1.0,30303030.0,10.0,1.0,30303030.0,30303030.0,30303030.0,1.25,0.75,1.0,22515026.0,50000.0,0.05,0.05,enabled,st,,,,
1353,iic,btc,12,2,st,iicbtc,offline,8,1.0,500000000.0,0.0001,1.0,500000000.0,500000000.0,500000000.0,1.1,0.9,1.0,50000000.0,10.0,0.1,0.1,enabled,"abnormalmarket,hadax",,,,
1354,bully,usdt,5,4,main,bullyusdt,offline,8,1.0,11199462.0,10.0,1.0,11199462.0,11199462.0,11199462.0,1.1,0.9,1.0,33655253.0,100000.0,0.1,0.1,enabled,st,,,,
1355,gt,btc,8,2,main,gtbtc,offline,8,0.1,1700000.0,0.0001,0.1,1700000.0,1700000.0,1700000.0,1.1,0.9,0.1,170000.0,20.0,0.1,0.1,enabled,,,,,
1356,near,usdc,4,2,main,nearusdc,offline,8,0.01,195951.0,10.0,0.01,195951.0,195951.0,195951.0,1.1,0.9,0.01,19595.0,100000.0,0.1,0.1,enabled,,,,,
1357,movr,usdt,4,4,main,movrusdt,online,8,0.0001,606.1414,10.0,0.0001,606.1414,606.1414,12658.0,1.1,0.9,0.0001,18820.0,50000.0,0.1,0.1,enabled,,,,50000.0,
1358,nxpc,usdt,4,4,main,nxpcusdt,online,8,0.01,373831.0,10.0,0.01,373831.0,373831.0,373831.0,1.1,0.9,0.01,169087.0,50000.0,0.05,0.05,enabled,,,,,
1359,ao,usdt,4,4,main,aousdt,online,8,0.01,200000.0,10.0,0.01,200000.0,200000.0,200000.0,1.1,0.9,0.01,18468.0,50000.0,0.05,0.05,enabled,innovate,,,,
1360,gummy,usdt,6,4,main,gummyusdt,offline,8,0.1,8271298.0,10.0,0.1,8271298.0,8271298.0,8271298.0,1.1,0.9,0.1,121320814.0,100000.0,0.1,0.1,enabled,st,,,,
