,from date,to date,from PFFD price,to PFFD price,PFFD cod,PFFD pct cod,from PFF price,to PFF price,PFF cod,PFF pct cod,to PFF / to PFFD,to PFF / to PFF,PFF / PFFD moving avg,yday PFF / PFFD moving avg,to PFFD unit price,PFF / PFF moving avg,yday PFF / PFF moving avg,to PFF unit price,PFFD unit price pct diff,PFF unit price pct diff,unit price pct diff
10,2021-09-03,2021-09-07,26.09,26.0,-0.0899999999999998,-0.003455561127155,39.42,39.25,-0.1700000000000017,-0.0043218574961567,1.5096153846153846,1.0,,,,,,,,,
11,2021-09-07,2021-09-08,26.0,26.02,0.0199999999999995,0.0007689350628772,39.25,39.31,0.0600000000000022,0.0015274952053516,1.5107609531129902,1.0,,,,,,,,,
12,2021-09-08,2021-09-09,26.02,26.06,0.0399999999999991,0.0015360986123398,39.31,39.4,0.0899999999999963,0.002286876870119,1.5118956254796625,1.0,,,,,,,,,
13,2021-09-09,2021-09-10,26.06,26.04,-0.0199999999999995,-0.0007677543563305,39.4,39.32,-0.0799999999999983,-0.0020325210249222,1.5099846390168972,1.0,,,,,,,,,
14,2021-09-10,2021-09-13,26.04,25.94,-0.0999999999999978,-0.0038476384520706,39.32,39.26,-0.0600000000000022,-0.0015271064306508,1.5134926754047802,1.0,,,,,,,,,
15,2021-09-13,2021-09-14,25.94,26.0,0.0599999999999987,0.002310359133184,39.26,39.18,-0.0799999999999983,-0.0020397763319203,1.5069230769230768,1.0,,,,,,,,,
16,2021-09-14,2021-09-15,26.0,26.06,0.0599999999999987,0.002305033675217,39.18,39.38,0.2000000000000028,0.0050916606945848,1.5111281657712972,1.0,,,,,,,,,
17,2021-09-15,2021-09-16,26.06,26.12,0.0600000000000022,0.0022997327115313,39.38,39.46,0.0799999999999983,0.0020294273834898,1.510719754977029,1.0,,,,,,,,,
18,2021-09-16,2021-09-17,26.12,26.08,-0.0400000000000027,-0.0015325673497782,39.46,39.31,-0.1499999999999985,-0.0038085611607003,1.5072852760736195,1.0,,,,,,,,,
19,2021-09-17,2021-09-20,26.08,25.9,-0.1799999999999997,-0.0069257683529601,39.31,38.99,-0.3200000000000003,-0.008173736439263,1.5054054054054056,1.0,1.51021889730734,,,1.0,,,,,
20,2021-09-20,2021-09-21,25.9,25.94,0.0400000000000027,0.0015432101828059,38.99,39.12,0.1299999999999954,0.0033286421721104,1.508095605242868,1.0,1.5100848015109767,1.51021889730734,39.175078196152405,1.0,1.0,39.12,0.0014069391462878458,0.0,0.0014069391462878458
21,2021-09-21,2021-09-22,25.94,26.07,0.129999999999999,0.0049990490571124,39.12,39.39,0.2700000000000031,0.006878131816198,1.5109321058688148,1.0,1.510006166327311,1.5100848015109767,39.36791077539116,1.0,1.0,39.39,-0.0005609398464375884,0.0,-0.0005609398464375884
22,2021-09-22,2021-09-23,26.07,26.0,-0.0700000000000002,-0.0026886899239283,39.39,39.24,-0.1499999999999985,-0.0038153422856521,1.5092307692307694,1.0,1.5098907817119263,1.510006166327311,39.26016032451009,1.0,1.0,39.24,0.0005136378032853702,0.0,0.0005136378032853702
23,2021-09-23,2021-09-24,26.0,25.88,-0.120000000000001,-0.0046260683887823,39.24,39.08,-0.1600000000000037,-0.0040858075225804,1.510046367851623,1.0,1.5098718645832718,1.5098907817119263,39.07597343070465,1.0,1.0,39.08,-0.00010303932309106271,0.0,-0.00010303932309106271
24,2021-09-24,2021-09-27,25.88,25.82,-0.0599999999999987,-0.0023210842142032,39.08,38.95,-0.1299999999999954,-0.0033320548578245,1.5085205267234705,1.0,1.5096740905355683,1.5098718645832718,38.98489154354008,1.0,1.0,38.95,0.0008954024360645162,0.0,0.0008954024360645162
25,2021-09-27,2021-09-28,25.82,25.58,-0.240000000000002,-0.0093385892677998,38.95,38.55,-0.4000000000000057,-0.0103226723074189,1.5070367474589523,1.0,1.5093445459507424,1.5096740905355683,38.617463235899834,1.0,1.0,38.55,0.0017484895902583621,0.0,0.0017484895902583621
26,2021-09-28,2021-09-29,25.58,25.8,0.2200000000000024,0.0085636957768752,38.55,38.95,0.4000000000000057,0.0103226723074189,1.5096899224806202,1.0,1.509205241690896,1.5093445459507424,38.94108928552915,1.0,1.0,38.95,-0.00022879932971682393,0.0,-0.00022879932971682393
27,2021-09-29,2021-09-30,25.8,25.76,-0.0399999999999991,-0.0015515906914188,38.95,38.81,-0.1400000000000005,-0.0036008269359423,1.5065993788819876,1.0,1.5092003464941615,1.509205241690896,38.877127025957485,1.0,1.0,38.81,0.0017281381158831695,0.0,0.0017281381158831695
28,2021-09-30,2021-10-01,25.76,25.75,-0.0100000000000015,-0.0003882741264078,38.81,38.64,-0.1700000000000017,-0.0043899360364977,1.500582524271845,1.0,1.5089434315178223,1.5092003464941615,38.86190892222466,1.0,1.0,38.64,0.005726556461387869,0.0,0.005726556461387869
29,2021-10-01,2021-10-04,25.75,25.54,-0.2100000000000008,-0.0081887765053519,38.64,38.37,-0.2700000000000031,-0.0070121050854563,1.5023492560689116,1.0,1.5085147080430004,1.5089434315178223,38.53841524096518,1.0,1.0,38.37,0.00437963803150461,0.0,0.00437963803150461
30,2021-10-04,2021-10-05,25.54,25.37,-0.1699999999999981,-0.0066784769932026,38.37,38.36,-0.009999999999998,-0.0002606542436234,1.5120220733149388,1.0,1.508635042477978,1.5085147080430004,38.271018143050924,1.0,1.0,38.36,-0.0023223467232309247,0.0,-0.0023223467232309247
31,2021-10-05,2021-10-06,25.37,25.48,0.1099999999999994,0.004326457092772,38.36,38.48,0.1199999999999974,0.0031233757822681,1.510204081632653,1.0,1.508607198903961,1.508635042477978,38.44002088233888,1.0,1.0,38.48,-0.0010394984505334116,0.0,-0.0010394984505334116
32,2021-10-06,2021-10-07,25.48,25.47,-0.0100000000000015,-0.0003925417125969,38.48,38.49,0.0100000000000051,0.0002598414981492,1.5111896348645466,1.0,1.5085718993732053,1.508607198903961,38.42422535608389,1.0,1.0,38.49,-0.0017103379679265797,0.0,-0.0017103379679265797
33,2021-10-07,2021-10-08,25.47,25.47,0.0,0.0,38.49,38.49,0.0,0.0,1.5111896348645466,1.0,1.5086321491655879,1.5085718993732053,38.423326277035535,1.0,1.0,38.49,-0.0017337369970247766,0.0,-0.0017337369970247766
34,2021-10-08,2021-10-11,25.47,25.38,-0.0899999999999998,-0.003539826705124,38.49,38.45,-0.0399999999999991,-0.0010397713440017,1.5149724192277385,1.0,1.5087061363567358,1.5086321491655879,38.28908394582262,1.0,1.0,38.45,-0.004193854858779214,0.0,-0.004193854858779214
35,2021-10-11,2021-10-12,25.38,25.57,0.1900000000000012,0.0074583270168537,38.45,38.59,0.1400000000000005,0.0036344795978744,1.509190457567462,1.0,1.508819505388955,1.5087061363567358,38.57761590664173,1.0,1.0,38.59,-0.0003209660767430896,0.0,-0.0003209660767430896
36,2021-10-12,2021-10-13,25.57,25.7,0.129999999999999,0.0050712025980787,38.59,38.81,0.2199999999999988,0.0056847698312875,1.51011673151751,1.0,1.5087689336762655,1.508819505388955,38.77666128849614,1.0,1.0,38.81,-0.0008593929163098698,0.0,-0.0008593929163098698
37,2021-10-13,2021-10-14,25.7,25.88,0.1799999999999997,0.0069794777315256,38.81,39.09,0.2800000000000011,0.0071887344240484,1.510432766615147,1.0,1.5087545842581713,1.5087689336762655,39.04694000354175,1.0,1.0,39.09,-0.0011021675743973136,0.0,-0.0011021675743973136
