,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
880,2/21/2025,2/24/2025, $79.87 , $79.30 , $(0.57),-0.72%, $87.36 , $86.68 , $(0.68),-0.78%, 1.093 , 1.000 , 1.093 , 1.092 , $86.63 , 1.000 , 1.000 , $86.68 ,-0.06%,0.00%,-0.06%
881,2/24/2025,2/25/2025, $79.30 , $78.76 , $(0.54),-0.68%, $86.68 , $86.05 , $(0.63),-0.73%, 1.093 , 1.000 , 1.093 , 1.093 , $86.06 , 1.000 , 1.000 , $86.05 ,0.01%,0.00%,0.01%
882,2/25/2025,2/26/2025, $78.76 , $79.18 , $0.42 ,0.53%, $86.05 , $86.54 , $0.49 ,0.57%, 1.093 , 1.000 , 1.093 , 1.093 , $86.52 , 1.000 , 1.000 , $86.54 ,-0.02%,0.00%,-0.02%
883,2/26/2025,2/27/2025, $79.18 , $78.69 , $(0.49),-0.62%, $86.54 , $85.86 , $(0.68),-0.79%, 1.091 , 1.000 , 1.093 , 1.093 , $85.99 , 1.000 , 1.000 , $85.86 ,0.15%,0.00%,0.15%
884,2/27/2025,2/28/2025, $78.69 , $79.14 , $0.45 ,0.57%, $85.86 , $86.28 , $0.42 ,0.49%, 1.090 , 1.000 , 1.093 , 1.093 , $86.48 , 1.000 , 1.000 , $86.28 ,0.23%,0.00%,0.23%
885,2/28/2025,3/3/2025, $79.14 , $78.09 , $(1.05),-1.34%, $86.28 , $85.36 , $(0.92),-1.07%, 1.093 , 1.000 , 1.093 , 1.093 , $85.33 , 1.000 , 1.000 , $85.36 ,-0.04%,0.00%,-0.04%
886,3/3/2025,3/4/2025, $78.09 , $77.83 , $(0.26),-0.33%, $85.36 , $85.12 , $(0.24),-0.28%, 1.094 , 1.000 , 1.093 , 1.093 , $85.05 , 1.000 , 1.000 , $85.12 ,-0.09%,0.00%,-0.09%
887,3/4/2025,3/5/2025, $77.83 , $78.68 , $0.85 ,1.09%, $85.12 , $86.08 , $0.96 ,1.12%, 1.094 , 1.000 , 1.093 , 1.093 , $85.98 , 1.000 , 1.000 , $86.08 ,-0.11%,0.00%,-0.11%
888,3/5/2025,3/6/2025, $78.68 , $77.57 , $(1.11),-1.42%, $86.08 , $84.84 , $(1.24),-1.45%, 1.094 , 1.000 , 1.093 , 1.093 , $84.78 , 1.000 , 1.000 , $84.84 ,-0.07%,0.00%,-0.07%
889,3/6/2025,3/7/2025, $77.57 , $77.55 , $(0.02),-0.03%, $84.84 , $84.75 , $(0.09),-0.11%, 1.093 , 1.000 , 1.093 , 1.093 , $84.76 , 1.000 , 1.000 , $84.75 ,0.02%,0.00%,0.02%
890,3/7/2025,3/10/2025, $77.55 , $75.99 , $(1.56),-2.03%, $84.75 , $83.18 , $(1.57),-1.87%, 1.095 , 1.000 , 1.093 , 1.093 , $83.06 , 1.000 , 1.000 , $83.18 ,-0.14%,0.00%,-0.14%
891,3/10/2025,3/11/2025, $75.99 , $76.31 , $0.32 ,0.42%, $83.18 , $83.40 , $0.22 ,0.26%, 1.093 , 1.000 , 1.093 , 1.093 , $83.42 , 1.000 , 1.000 , $83.40 ,0.03%,0.00%,0.03%
892,3/11/2025,3/12/2025, $76.31 , $76.55 , $0.24 ,0.31%, $83.40 , $83.67 , $0.27 ,0.32%, 1.093 , 1.000 , 1.093 , 1.093 , $83.68 , 1.000 , 1.000 , $83.67 ,0.01%,0.00%,0.01%
893,3/12/2025,3/13/2025, $76.55 , $76.02 , $(0.53),-0.69%, $83.67 , $83.22 , $(0.45),-0.54%, 1.095 , 1.000 , 1.093 , 1.093 , $83.10 , 1.000 , 1.000 , $83.22 ,-0.15%,0.00%,-0.15%
894,3/13/2025,3/14/2025, $76.02 , $77.21 , $1.19 ,1.55%, $83.22 , $84.35 , $1.13 ,1.35%, 1.092 , 1.000 , 1.093 , 1.093 , $84.40 , 1.000 , 1.000 , $84.35 ,0.06%,0.00%,0.06%
895,3/14/2025,3/17/2025, $77.21 , $77.76 , $0.55 ,0.71%, $84.35 , $85.06 , $0.71 ,0.84%, 1.094 , 1.000 , 1.093 , 1.093 , $85.00 , 1.000 , 1.000 , $85.06 ,-0.07%,0.00%,-0.07%
896,3/17/2025,3/18/2025, $77.76 , $77.33 , $(0.43),-0.55%, $85.06 , $84.63 , $(0.43),-0.51%, 1.094 , 1.000 , 1.093 , 1.093 , $84.54 , 1.000 , 1.000 , $84.63 ,-0.11%,0.00%,-0.11%
897,3/18/2025,3/19/2025, $77.33 , $78.05 , $0.72 ,0.93%, $84.63 , $85.27 , $0.64 ,0.75%, 1.093 , 1.000 , 1.093 , 1.093 , $85.32 , 1.000 , 1.000 , $85.27 ,0.06%,0.00%,0.06%
898,3/19/2025,3/20/2025, $78.05 , $77.86 , $(0.19),-0.24%, $85.27 , $85.10 , $(0.17),-0.20%, 1.093 , 1.000 , 1.093 , 1.093 , $85.12 , 1.000 , 1.000 , $85.10 ,0.02%,0.00%,0.02%
899,3/20/2025,3/21/2025, $77.86 , $77.94 , $0.08 ,0.10%, $85.10 , $85.06 , $(0.04),-0.05%, 1.091 , 1.000 , 1.093 , 1.093 , $85.20 , 1.000 , 1.000 , $85.06 ,0.16%,0.00%,0.16%
900,3/21/2025,3/24/2025, $77.94 , $78.82 , $0.88 ,1.12%, $85.06 , $85.89 , $0.83 ,0.97%, 1.090 , 1.000 , 1.093 , 1.093 , $86.15 , 1.000 , 1.000 , $85.89 ,0.30%,0.00%,0.30%
901,3/24/2025,3/25/2025, $78.82 , $78.85 , $0.03 ,0.04%, $85.89 , $86.00 , $0.11 ,0.13%, 1.091 , 1.000 , 1.093 , 1.093 , $86.17 , 1.000 , 1.000 , $86.00 ,0.20%,0.00%,0.20%
902,3/25/2025,3/26/2025, $78.85 , $78.16 , $(0.69),-0.88%, $86.00 , $85.21 , $(0.79),-0.92%, 1.090 , 1.000 , 1.093 , 1.093 , $85.41 , 1.000 , 1.000 , $85.21 ,0.23%,0.00%,0.23%
903,3/26/2025,3/27/2025, $78.16 , $77.80 , $(0.36),-0.46%, $85.21 , $85.00 , $(0.21),-0.25%, 1.093 , 1.000 , 1.093 , 1.093 , $85.00 , 1.000 , 1.000 , $85.00 ,0.01%,0.00%,0.01%
