,from date,to date,from VWOB price,to VWOB price,VWOB cod,VWOB pct cod,from EMB price,to EMB price,EMB cod,EMB pct cod,to EMB / to VWOB,to EMB / to EMB,EMB / VWOB moving avg,yday EMB / VWOB moving avg,to VWOB unit price,EMB / EMB moving avg,yday EMB / EMB moving avg,to EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff
263,2022-09-07,2022-09-08,61.7,61.84,0.1400000000000005,0.0022664733678243,85.58,85.61,0.0300000000000011,0.0003504877657234,1.384379042690815,1.0,1.3884268271904043,1.3888559916269376,85.88685452220983,1.0,1.0,85.61,0.003228686187685137,0.0,0.003228686187685137
264,2022-09-08,2022-09-09,61.84,62.08,0.2399999999999948,0.0038734715957966,85.61,86.13,0.519999999999996,0.0060556840466878,1.387403350515464,1.0,1.3880898752271604,1.3884268271904043,86.1935374319803,1.0,1.0,86.13,0.0007374202712688851,0.0,0.0007374202712688851
265,2022-09-09,2022-09-12,62.08,62.05,-0.0300000000000011,-0.0004833642243471,86.13,86.1,-0.0300000000000011,-0.0003483713673972,1.387590652699436,1.0,1.3878615647248773,1.3880898752271604,86.1309767578453,1.0,1.0,86.1,0.00035971180983164394,0.0,0.00035971180983164394
266,2022-09-12,2022-09-13,62.05,61.15,-0.8999999999999986,-0.0146106495174348,86.1,84.78,-1.3199999999999932,-0.0154497455091939,1.3864268192968112,1.0,1.38760962183072,1.3878615647248773,84.86773468292624,1.0,1.0,84.78,0.0010343160892993075,0.0,0.0010343160892993075
267,2022-09-13,2022-09-14,61.15,61.06,-0.0899999999999963,-0.0014728748264495,84.78,84.72,-0.0600000000000022,-0.0007079646313401,1.3874877169996724,1.0,1.3874438673845226,1.38760962183072,84.72744350898375,1.0,1.0,84.72,8.785625600956581e-05,0.0,8.785625600956581e-05
268,2022-09-14,2022-09-15,61.06,61.03,-0.0300000000000011,-0.0004914407503282,84.72,84.66,-0.0600000000000022,-0.0007084662003734,1.3871866295264623,1.0,1.3872462069012053,1.3874438673845226,84.67569922647742,1.0,1.0,84.66,0.00018542134463224916,0.0,0.00018542134463224916
269,2022-09-15,2022-09-16,61.03,60.72,-0.3100000000000023,-0.0050924134690291,84.66,84.2,-0.4599999999999937,-0.0054483138444964,1.3866930171277998,1.0,1.3870478820554808,1.3872462069012053,84.23358968304119,1.0,1.0,84.2,0.00039884780167280255,0.0,0.00039884780167280255
270,2022-09-16,2022-09-19,60.72,60.89,0.1700000000000017,0.0027958245331082,84.2,84.5,0.2999999999999971,0.003556613114847,1.3877483987518475,1.0,1.387017515684692,1.3870478820554808,84.45734553835823,1.0,1.0,84.5,-0.0005049139759155985,0.0,-0.0005049139759155985
271,2022-09-19,2022-09-20,60.89,60.42,-0.4699999999999988,-0.0077487816619567,84.5,83.72,-0.7800000000000011,-0.0092736367853292,1.385633896060907,1.0,1.3867368013160921,1.387017515684692,83.8035982976691,1.0,1.0,83.72,0.0009980481013775178,0.0,0.0009980481013775178
272,2022-09-20,2022-09-21,60.42,60.32,-0.1000000000000014,-0.0016564522588252,83.72,83.48,-0.2399999999999948,-0.0028708153687988,1.38395225464191,1.0,1.3863785744571984,1.3867368013160921,83.64796385538668,1.0,1.0,83.48,0.0020100036889270853,0.0,0.0020100036889270853
273,2022-09-21,2022-09-22,60.32,59.76,-0.5600000000000023,-0.0093271828751387,83.48,82.92,-0.5600000000000023,-0.0067307946414211,1.387550200803213,1.0,1.3863085353994826,1.3863785744571984,82.84998360956217,1.0,1.0,82.92,-0.0008447415277099703,0.0,-0.0008447415277099703
274,2022-09-22,2022-09-23,59.76,59.15,-0.6099999999999994,-0.010259950400166,82.92,81.92,-1.0,-0.0121331262763811,1.3849535080304312,1.0,1.3860621396547592,1.3863085353994826,82.00014986887939,1.0,1.0,81.92,0.0009779136406460043,0.0,0.0009779136406460043
275,2022-09-23,2022-09-26,59.15,57.88,-1.269999999999996,-0.0217046886611125,81.92,79.99,-1.9300000000000068,-0.0238415344304672,1.381997235659986,1.0,1.3858745714938032,1.3860621396547592,80.22527664321747,1.0,1.0,79.99,0.0029370084710017485,0.0,0.0029370084710017485
276,2022-09-26,2022-09-27,57.88,56.9,-0.980000000000004,-0.0170765606309979,79.99,78.71,-1.2800000000000011,-0.0161314147063717,1.3833040421792615,1.0,1.3858028128815816,1.3858745714938032,78.8562631179974,1.0,1.0,78.71,0.0018565288928415289,0.0,0.0018565288928415289
277,2022-09-27,2022-09-28,56.9,58.27,1.3700000000000043,0.0237920400226977,78.71,80.6,1.8900000000000008,0.0237284373582238,1.3832160631542816,1.0,1.3857619421297511,1.3858028128815816,80.75072990660976,1.0,1.0,80.6,0.001868351640473541,0.0,0.001868351640473541
278,2022-09-28,2022-09-29,58.27,57.53,-0.740000000000002,-0.0127808302797808,80.6,79.58,-1.019999999999996,-0.0127358445137999,1.3832782895880409,1.0,1.3857113158756251,1.3857619421297511,79.72288453072458,1.0,1.0,79.58,0.0017938729667340547,0.0,0.0017938729667340547
279,2022-09-29,2022-09-30,57.53,57.49,-0.0399999999999991,-0.0006955312400025,79.58,79.4,-0.1799999999999926,-0.0022644367456924,1.3811097582188208,1.0,1.38555864052126,1.3857113158756251,79.6645435496897,1.0,1.0,79.4,0.003326244651298081,0.0,0.003326244651298081
280,2022-09-30,2022-10-03,57.49,58.06,0.5700000000000003,0.0098659389612843,79.4,80.23,0.8299999999999983,0.0103991415124746,1.3818463658284534,1.0,1.3853337028244148,1.38555864052126,80.44553466866437,1.0,1.0,80.23,0.002682857703118877,0.0,0.002682857703118877
281,2022-10-03,2022-10-04,58.06,59.08,1.019999999999996,0.0174154990666952,80.23,81.74,1.509999999999991,0.0186459683705666,1.383547731888964,1.0,1.385116950465949,1.3853337028244148,81.84551516286642,1.0,1.0,81.74,0.0012900308122560406,0.0,0.0012900308122560406
282,2022-10-04,2022-10-05,59.08,58.32,-0.759999999999998,-0.0129473699627763,81.74,80.58,-1.1599999999999966,-0.0142929983729299,1.381687242798354,1.0,1.3848496108230468,1.385116950465949,80.78002055117415,1.0,1.0,80.58,0.00247918478122062,0.0,0.00247918478122062
283,2022-10-05,2022-10-06,58.32,58.06,-0.259999999999998,-0.0044681291039188,80.58,80.27,-0.3100000000000023,-0.0038545276197157,1.3825353083017566,1.0,1.3847574241035936,1.3848496108230468,80.4043684043861,1.0,1.0,80.27,0.0016725559533171356,0.0,0.0016725559533171356
284,2022-10-06,2022-10-07,58.06,57.32,-0.740000000000002,-0.0128273556365127,80.27,79.19,-1.0799999999999983,-0.0135459239211643,1.3815422191207256,1.0,1.3844643675338566,1.3847574241035936,79.37429554961798,1.0,1.0,79.19,0.002324553985709123,0.0,0.002324553985709123
285,2022-10-07,2022-10-10,57.32,57.25,-0.0700000000000002,-0.0012219605256221,79.19,78.96,-0.2300000000000039,-0.0029086330970949,1.3792139737991265,1.0,1.3840455335888413,1.3844643675338566,79.26058504131329,1.0,1.0,78.96,0.0037995739032010835,0.0,0.0037995739032010835
286,2022-10-10,2022-10-11,57.25,57.18,-0.0700000000000002,-0.0012234555401832,78.96,78.9,-0.059999999999988,-0.0007601672733973,1.379853095487933,1.0,1.3837168473983972,1.3840455335888413,79.13972361060995,1.0,1.0,78.9,0.0030337156885593864,0.0,0.0030337156885593864
287,2022-10-11,2022-10-12,57.18,57.01,-0.1700000000000017,-0.0029774958506752,78.9,78.62,-0.2800000000000011,-0.0035551078581142,1.3790563059112435,1.0,1.383295276843976,1.3837168473983972,78.88569747018262,1.0,1.0,78.62,0.00337381728379897,0.0,0.00337381728379897
288,2022-10-12,2022-10-13,57.01,56.83,-0.1799999999999997,-0.0031623357344604,78.62,78.38,-0.2400000000000091,-0.0030573272222289,1.3792011261657575,1.0,1.3828960016759406,1.383295276843976,78.61267058304315,1.0,1.0,78.38,0.0029640970184172605,0.0,0.0029640970184172605
289,2022-10-13,2022-10-14,56.83,56.46,-0.3699999999999974,-0.0065319324836867,78.38,77.8,-0.5799999999999983,-0.0074273615871394,1.377966702089975,1.0,1.3824596859240494,1.3828960016759406,78.07830825462361,1.0,1.0,77.8,0.003570843864855522,0.0,0.003570843864855522
290,2022-10-14,2022-10-17,56.46,56.71,0.25,0.0044181392005934,77.8,78.23,0.4300000000000068,0.0055117745126433,1.3794745194850997,1.0,1.382045991960712,1.3824596859240494,78.39928878875284,1.0,1.0,78.23,0.0021616500461959127,0.0,0.0021616500461959127
291,2022-10-17,2022-10-18,56.71,57.23,0.519999999999996,0.0091276743950741,78.23,79.06,0.8299999999999983,0.0105538521715501,1.3814432989690724,1.0,1.38183646210612,1.382045991960712,79.09449211991154,1.0,1.0,79.06,0.00043618262113279235,0.0,0.00043618262113279235
292,2022-10-18,2022-10-19,57.23,56.52,-0.7099999999999937,-0.0124836786046841,79.06,77.88,-1.1800000000000068,-0.0150378773645405,1.3779193205944795,1.0,1.3815348154037488,1.38183646210612,78.10139683823792,1.0,1.0,77.88,0.002838761434428287,0.0,0.002838761434428287
293,2022-10-19,2022-10-20,56.52,55.88,-0.6400000000000006,-0.0113880234275655,77.88,77.09,-0.789999999999992,-0.0101956100328279,1.379563350035791,1.0,1.3811354728653777,1.3815348154037488,77.20016548476148,1.0,1.0,77.09,0.0014280301422554666,0.0,0.0014280301422554666
294,2022-10-20,2022-10-21,55.88,56.51,0.6299999999999955,0.0112110792529907,77.09,77.94,0.8499999999999943,0.0109657294393922,1.3792249159440808,1.0,1.3808490432610603,1.3811354728653777,78.0479655716225,1.0,1.0,77.94,0.0013842810048514055,0.0,0.0013842810048514055
295,2022-10-21,2022-10-24,56.51,56.48,-0.0300000000000011,-0.0005310204567653,77.94,77.89,-0.0499999999999971,-0.0006417249787059,1.37907223796034,1.0,1.3807027933760778,1.3808490432610603,77.99035396338468,1.0,1.0,77.89,0.001287576974229903,0.0,0.001287576974229903
296,2022-10-24,2022-10-25,56.48,57.44,0.9600000000000009,0.0168543315549821,77.89,79.24,1.3499999999999943,0.0171836468984929,1.3795264623955432,1.0,1.3805139143868919,1.3807027933760778,79.3075684515219,1.0,1.0,79.24,0.000852343006865025,0.0,0.000852343006865025
297,2022-10-25,2022-10-26,57.44,57.66,0.2199999999999988,0.0038227674702874,79.24,79.76,0.5200000000000102,0.0065409038232328,1.3832813041970171,1.0,1.3805171764390285,1.3805139143868919,79.60043230354817,1.0,1.0,79.76,-0.0020026018688954848,0.0,-0.0020026018688954848
298,2022-10-26,2022-10-27,57.66,57.88,0.2200000000000059,0.0038082095530271,79.76,79.94,0.1799999999999926,0.0022542276295944,1.3811333794056668,1.0,1.38040993092991,1.3805171764390285,79.90433417229097,1.0,1.0,79.94,-0.00044625702231616284,0.0,-0.00044625702231616284
299,2022-10-27,2022-10-28,57.88,57.96,0.0799999999999983,0.0013812156891984,79.94,80.14,0.2000000000000028,0.002498751924821,1.3826777087646651,1.0,1.380488328457202,1.38040993092991,80.0085595966976,1.0,1.0,80.14,-0.0016414812989493518,0.0,-0.0016414812989493518
300,2022-10-28,2022-10-31,57.96,57.23,-0.730000000000004,-0.0126748810314708,80.14,78.9,-1.2399999999999949,-0.0155938773561698,1.3786475624672376,1.0,1.3803283882891415,1.380488328457202,79.00534703760567,1.0,1.0,78.9,0.0013343063450579774,0.0,0.0013343063450579774
301,2022-10-31,2022-11-01,57.23,57.81,0.5800000000000054,0.010083534673374,78.9,80.03,1.1299999999999957,0.0142203365271262,1.3843625670299256,1.0,1.3803691300461896,1.3803283882891415,79.79678412699528,1.0,1.0,80.03,-0.002918359895684922,0.0,-0.002918359895684922
302,2022-11-01,2022-11-02,57.81,57.41,-0.4000000000000057,-0.0069432669148393,80.03,79.42,-0.6099999999999994,-0.0076513386758494,1.3833826859432157,1.0,1.3804539022034326,1.3803691300461896,79.24699175595174,1.0,1.0,79.42,-0.002180772581608739,0.0,-0.002180772581608739
303,2022-11-02,2022-11-03,57.41,57.33,-0.0799999999999983,-0.001394457259254,79.42,79.14,-0.2800000000000011,-0.0035317897458271,1.380429094714809,1.0,1.3803485915240852,1.3804539022034326,79.14142221332278,1.0,1.0,79.14,1.797069173302436e-05,0.0,1.797069173302436e-05
304,2022-11-03,2022-11-04,57.33,58.07,0.740000000000002,0.0128251324636671,79.14,80.41,1.269999999999996,0.0159201106027793,1.3847081109006372,1.0,1.3805068861130807,1.3803485915240852,80.15684270980363,1.0,1.0,80.41,-0.00315329735195432,0.0,-0.00315329735195432
305,2022-11-04,2022-11-07,58.07,58.13,0.0600000000000022,0.0010327023293006,80.41,80.38,-0.0300000000000011,-0.0003731575390026,1.3827627730947871,1.0,1.3806843260778638,1.3805068861130807,80.24886528975338,1.0,1.0,80.38,-0.0016327668024427799,0.0,-0.0016327668024427799
306,2022-11-07,2022-11-08,58.13,58.5,0.3699999999999974,0.0063448725245516,80.38,80.94,0.5600000000000023,0.0069427504266645,1.3835897435897435,1.0,1.3808711584829543,1.3806843260778638,80.77003307555503,1.0,1.0,80.94,-0.00210212049062656,0.0,-0.00210212049062656
307,2022-11-08,2022-11-09,58.5,57.73,-0.7700000000000031,-0.0132497851649686,80.94,79.85,-1.0900000000000034,-0.0135582647866981,1.3831630001732202,1.0,1.3810764931960533,1.3808711584829543,79.71769197922094,1.0,1.0,79.85,-0.0016583313258370209,0.0,-0.0016583313258370209
308,2022-11-09,2022-11-10,57.73,60.18,2.450000000000003,0.0415631021290569,79.85,83.52,3.6700000000000017,0.0449362494733072,1.3878364905284146,1.0,1.381508261414186,1.3810764931960533,83.11318336053849,1.0,1.0,83.52,-0.004882790324489868,0.0,-0.004882790324489868
309,2022-11-10,2022-11-11,60.18,60.09,-0.0899999999999963,-0.0014966328560625,83.52,83.5,-0.019999999999996,-0.0002394922775187,1.3895822932268262,1.0,1.3820890409710287,1.381508261414186,83.01483142837844,1.0,1.0,83.5,-0.005827348115535224,0.0,-0.005827348115535224
310,2022-11-11,2022-11-14,60.09,59.64,-0.4500000000000028,-0.0075169484492989,83.5,82.79,-0.7099999999999937,-0.0085393507060952,1.3881623071763918,1.0,1.3825234303555933,1.3820890409710287,82.42779040351215,1.0,1.0,82.79,-0.004384638916847428,0.0,-0.004384638916847428
311,2022-11-14,2022-11-15,59.64,60.88,1.240000000000002,0.0205782236568926,82.79,84.35,1.559999999999988,0.0186675278412626,1.3855124835742445,1.0,1.382726889585852,1.3825234303555933,84.16802644004852,1.0,1.0,84.35,-0.002159693351825935,0.0,-0.002159693351825935
312,2022-11-15,2022-11-16,60.88,60.78,-0.1000000000000014,-0.0016439260647833,84.35,84.35,0.0,0.0,1.3877920368542285,1.0,1.3832205253988392,1.382726889585852,84.04214034902809,1.0,1.0,84.35,-0.0036564651216374113,0.0,-0.0036564651216374113
313,2022-11-16,2022-11-17,60.78,60.21,-0.5700000000000003,-0.0094223360122905,84.35,83.59,-0.7599999999999909,-0.0090509132809124,1.3883075901013122,1.0,1.3836577374021153,1.3832205253988392,83.2837078342641,1.0,1.0,83.59,-0.003670949889875869,0.0,-0.003670949889875869
314,2022-11-17,2022-11-18,60.21,60.22,0.009999999999998,0.0001660715772313,83.59,83.59,0.0,0.0,1.3880770508136833,1.0,1.3841003441455955,1.3836577374021153,83.32386894635538,1.0,1.0,83.59,-0.00318884561052456,0.0,-0.00318884561052456
315,2022-11-18,2022-11-21,60.22,60.32,0.1000000000000014,0.0016592006461129,83.59,83.6,0.0099999999999909,0.0001196243795909,1.385941644562334,1.0,1.3844438144756952,1.3841003441455955,83.48893275886232,1.0,1.0,83.6,-0.0013294388283200578,0.0,-0.0013294388283200578
316,2022-11-21,2022-11-22,60.32,60.95,0.6300000000000026,0.0103901322275798,83.6,84.47,0.8700000000000045,0.0103529216487494,1.385890073831009,1.0,1.3847619950474683,1.3844438144756952,84.38185049229362,1.0,1.0,84.47,-0.0010441048227475892,0.0,-0.0010441048227475892
317,2022-11-22,2022-11-23,60.95,61.22,0.269999999999996,0.0044200775899857,84.47,85.02,0.5499999999999972,0.0064900811912387,1.3887618425351191,1.0,1.3850360219643736,1.3847619950474683,84.775129336806,1.0,1.0,85.02,-0.002884309272143193,0.0,-0.002884309272143193
318,2022-11-23,2022-11-25,61.22,61.49,0.2700000000000031,0.0044006264481119,85.02,85.41,0.3900000000000005,0.0045766670274118,1.3890063424947146,1.0,1.385429670118826,1.3850360219643736,85.16586499058934,1.0,1.0,85.41,-0.002862482053057446,0.0,-0.002862482053057446
319,2022-11-25,2022-11-28,61.49,61.26,-0.2300000000000039,-0.0037474585607492,85.41,85.07,-0.3400000000000034,-0.0039887429702629,1.3886712373490042,1.0,1.385729346548043,1.385429670118826,84.87142159147928,1.0,1.0,85.07,-0.0023370229228631976,0.0,-0.0023370229228631976
320,2022-11-28,2022-11-29,61.26,61.65,0.3900000000000005,0.006346128205724,85.07,85.46,0.3900000000000005,0.0045739832280859,1.3862124898621249,1.0,1.3861075929177873,1.385729346548043,85.43021421468684,1.0,1.0,85.46,-0.00034859556764743393,0.0,-0.00034859556764743393
321,2022-11-29,2022-11-30,61.65,62.34,0.6900000000000048,0.0111300447288378,85.46,86.43,0.9700000000000132,0.011286407548668,1.3864292589027911,1.0,1.3862109275114305,1.3861075929177873,86.40994734249486,1.0,1.0,86.43,-0.00023203730275826815,0.0,-0.00023203730275826815
322,2022-11-30,2022-12-01,62.34,63.15,0.8099999999999952,0.012909574457309,86.43,87.8,1.3699999999999903,0.0157266628765239,1.3903404592240696,1.0,1.3865588161754734,1.3862109275114305,87.53922007234684,1.0,1.0,87.8,-0.0029745783040415735,0.0,-0.0029745783040415735
323,2022-12-01,2022-12-02,63.15,62.8,-0.3500000000000014,-0.0055577753223471,87.8,87.43,-0.3699999999999903,-0.0042230274482711,1.3921974522292997,1.0,1.3871472340511979,1.3865588161754734,87.07589365581973,1.0,1.0,87.43,-0.00405839393488999,0.0,-0.00405839393488999
324,2022-12-02,2022-12-05,62.8,61.99,-0.8099999999999952,-0.0129819917603248,87.43,86.09,-1.3400000000000034,-0.0154452125229363,1.3887723826423617,1.0,1.387350447638284,1.3871472340511979,85.98925703883376,1.0,1.0,86.09,-0.0011708903723736915,0.0,-0.0011708903723736915
325,2022-12-05,2022-12-06,61.99,61.72,-0.2700000000000031,-0.004365054218868,86.09,85.62,-0.4699999999999988,-0.0054743599530631,1.3872326636422554,1.0,1.3875739421656574,1.387350447638284,85.6272696282349,1.0,1.0,85.62,8.490212141818384e-05,0.0,8.490212141818384e-05
326,2022-12-06,2022-12-07,61.72,62.52,0.8000000000000043,0.0128784780583159,85.62,86.86,1.2399999999999949,0.0143787263898756,1.3893154190658987,1.0,1.3878602259394652,1.3875739421656574,86.7511228641969,1.0,1.0,86.86,-0.0012542646839727202,0.0,-0.0012542646839727202
327,2022-12-07,2022-12-08,62.52,62.49,-0.0300000000000011,-0.0004799616122856,86.86,86.7,-0.1599999999999966,-0.0018437433201795,1.387421987518003,1.0,1.3880731753067042,1.3878602259394652,86.72738551895719,1.0,1.0,86.7,0.0003158153956233732,0.0,0.0003158153956233732
328,2022-12-08,2022-12-09,62.49,62.21,-0.2800000000000011,-0.0044907854140619,86.7,86.1,-0.6000000000000085,-0.0069444723528111,1.3840218614370678,1.0,1.3878824438521369,1.3880731753067042,86.35203223583007,1.0,1.0,86.1,0.002922927749810171,0.0,0.002922927749810171
329,2022-12-09,2022-12-12,62.21,62.34,0.1300000000000025,0.0020875158122626,86.1,86.42,0.3200000000000074,0.003709719070102,1.3862688482515235,1.0,1.3877167716033718,1.3878824438521369,86.52059154974222,1.0,1.0,86.42,0.0011633077021985898,0.0,0.0011633077021985898
330,2022-12-12,2022-12-13,62.34,62.88,0.5399999999999991,0.0086248737817601,86.42,87.25,0.8299999999999983,0.0095584305787494,1.387563613231552,1.0,1.38768683690613,1.3877167716033718,87.25963059842002,1.0,1.0,87.25,0.00011037326016653356,0.0,0.00011037326016653356
331,2022-12-13,2022-12-14,62.88,62.82,-0.0600000000000022,-0.0009546540104506,87.25,87.12,-0.1299999999999954,-0.0014910824578314,1.3868194842406878,1.0,1.3877521869394518,1.38768683690613,87.17448709444308,1.0,1.0,87.12,0.0006252302884201705,0.0,0.0006252302884201705
332,2022-12-14,2022-12-15,62.82,62.62,-0.2000000000000028,-0.0031887782122409,87.12,86.32,-0.8000000000000114,-0.0092251576748259,1.378473331204088,1.0,1.387286251656945,1.3877521869394518,86.90104194614847,1.0,1.0,86.32,0.006708701423906384,0.0,0.006708701423906384
333,2022-12-15,2022-12-16,62.62,62.25,-0.3699999999999974,-0.0059261805534426,86.32,85.87,-0.4499999999999886,-0.0052267962654857,1.379437751004016,1.0,1.38684275970208,1.387286251656945,86.35856916564484,1.0,1.0,85.87,0.005673512571656192,0.0,0.005673512571656192
334,2022-12-16,2022-12-19,62.25,61.92,-0.3299999999999983,-0.0053153060633453,85.87,85.4,-0.4699999999999988,-0.0054884238898691,1.379198966408269,1.0,1.3863988554818094,1.38684275970208,85.8733036807528,1.0,1.0,85.4,0.00552689619920994,0.0,0.00552689619920994
335,2022-12-19,2022-12-20,61.92,61.63,-0.2899999999999991,-0.0046944643073198,85.4,84.97,-0.4300000000000068,-0.0050478477790743,1.3787116663962355,1.0,1.3860373565735045,1.3863988554818094,85.44376146334392,1.0,1.0,84.97,0.005560145845168974,0.0,0.005560145845168974
336,2022-12-20,2022-12-21,61.63,62.45,0.8200000000000003,0.0132174715974349,84.97,86.08,1.1099999999999994,0.0129788433980242,1.378382706164932,1.0,1.3856619881902008,1.3860373565735045,86.55803291801536,1.0,1.0,86.08,0.0055379933573400765,0.0,0.0055379933573400765
337,2022-12-21,2022-12-22,62.45,62.0,-0.4500000000000028,-0.0072318515264952,86.08,85.64,-0.4399999999999977,-0.0051246326919922,1.3812903225806452,1.0,1.3852884121924771,1.3856619881902008,85.91104326779245,1.0,1.0,85.64,0.0031599165841449646,0.0,0.0031599165841449646
338,2022-12-22,2022-12-23,62.0,61.44,-0.5600000000000023,-0.0090732962056748,85.64,85.18,-0.4599999999999937,-0.0053857992264145,1.3863932291666667,1.0,1.3851577565260746,1.3852884121924771,85.1121200451058,1.0,1.0,85.18,-0.0007972178450929709,0.0,-0.0007972178450929709
339,2022-12-23,2022-12-27,61.44,61.19,-0.25,-0.0040773113649675,85.18,84.67,-0.5100000000000051,-0.0060053168408816,1.3837228305278642,1.0,1.3849103361850177,1.3851577565260746,84.7578031218305,1.0,1.0,84.67,0.0010364666019741075,0.0,0.0010364666019741075
340,2022-12-27,2022-12-28,61.19,60.85,-0.3399999999999963,-0.0055719580409128,84.67,84.36,-0.3100000000000023,-0.003667992043612,1.3863599013968777,1.0,1.384917706761755,1.3849103361850177,84.27179395685833,1.0,1.0,84.36,-0.0010461378500029985,0.0,-0.0010461378500029985
341,2022-12-28,2022-12-29,60.85,61.35,0.5,0.0081833517233842,84.36,85.01,0.6500000000000057,0.0076755410186936,1.3856560717196416,1.0,1.3848790474025978,1.384917706761755,84.96470130983367,1.0,1.0,85.01,-0.0005330050988728228,0.0,-0.0005330050988728228
342,2022-12-29,2022-12-30,61.35,60.98,-0.3700000000000045,-0.0060492295968117,85.01,84.59,-0.4200000000000017,-0.0049528403133443,1.387176123319121,1.0,1.3847208306073502,1.3848790474025978,84.44992431061041,1.0,1.0,84.59,-0.0016573093252698918,0.0,-0.0016573093252698918
343,2022-12-30,2023-01-03,60.98,61.29,0.3100000000000023,0.0050707559375316,84.59,84.96,0.3699999999999903,0.0043645011777055,1.3861967694566812,1.0,1.3844207964687194,1.3847208306073502,84.86953970792449,1.0,1.0,84.96,-0.0010653070223967374,0.0,-0.0010653070223967374
344,2023-01-03,2023-01-04,61.29,61.93,0.6400000000000006,0.010388017452329,84.96,86.0,1.0400000000000065,0.012166738759879,1.3886646213466818,1.0,1.3844154084039353,1.3844207964687194,85.73717992530779,1.0,1.0,86.0,-0.0030607266287055175,0.0,-0.0030607266287055175
345,2023-01-04,2023-01-05,61.93,61.51,-0.4200000000000017,-0.0068049517296926,86.0,85.22,-0.7800000000000011,-0.0091111481817417,1.385465777922289,1.0,1.384327064117937,1.3844154084039353,85.15539177092606,1.0,1.0,85.22,-0.0007584221113071672,0.0,-0.0007584221113071672
346,2023-01-05,2023-01-06,61.51,62.46,0.9500000000000028,0.0153265886346556,85.22,86.73,1.5100000000000051,0.0175636966245984,1.388568683957733,1.0,1.3842897273625288,1.384327064117937,86.46506842480635,1.0,1.0,86.73,-0.003059345560365484,0.0,-0.003059345560365484
347,2023-01-06,2023-01-09,62.46,62.42,-0.0399999999999991,-0.0006406150122991,86.73,86.56,-0.1700000000000017,-0.001962029598193,1.3867350208266582,1.0,1.3842553790279615,1.3842897273625288,86.40736478196905,1.0,1.0,86.56,-0.0017649023888799426,0.0,-0.0017649023888799426
348,2023-01-09,2023-01-10,62.42,62.04,-0.3800000000000025,-0.0061063985342953,86.56,86.02,-0.5400000000000063,-0.0062579877425812,1.3865248226950355,1.0,1.38438052709086,1.3842553790279615,85.87920371489473,1.0,1.0,86.02,-0.00163812645489459,0.0,-0.00163812645489459
349,2023-01-10,2023-01-11,62.04,62.54,0.5,0.0080270137213572,86.02,87.0,0.980000000000004,0.0113282912989935,1.391109689798529,1.0,1.3846225691682101,1.38438052709086,86.57915816426238,1.0,1.0,87.0,-0.004848999900512615,0.0,-0.004848999900512615
350,2023-01-11,2023-01-12,62.54,63.26,0.7199999999999989,0.0114468658478075,87.0,88.03,1.0300000000000011,0.011769546818231,1.3915586468542525,1.0,1.384822320849345,1.3846225691682101,87.59122372558097,1.0,1.0,88.03,-0.004996858330438754,0.0,-0.004996858330438754
351,2023-01-12,2023-01-13,63.26,63.08,-0.1799999999999997,-0.0028494557826651,88.03,87.82,-0.2100000000000079,-0.0023884003392435,1.392200380469245,1.0,1.3850913656607733,1.384822320849345,87.35459199917669,1.0,1.0,87.82,-0.0053136598244849466,0.0,-0.0053136598244849466
352,2023-01-13,2023-01-17,63.08,63.21,0.1300000000000025,0.0020587543893698,87.82,87.91,0.0900000000000034,0.0010242987295159,1.390760955545009,1.0,1.3857057468778193,1.3850913656607733,87.55162522341747,1.0,1.0,87.91,-0.0040849419292521135,0.0,-0.0040849419292521135
353,2023-01-17,2023-01-18,63.21,63.98,0.769999999999996,0.0121080180371644,87.91,88.95,1.0400000000000065,0.0117608502487569,1.3902782119412318,1.0,1.38624776992468,1.3857057468778193,88.65745368524287,1.0,1.0,88.95,-0.003294305202368534,0.0,-0.003294305202368534
354,2023-01-18,2023-01-19,63.98,63.8,-0.1799999999999997,-0.0028173441706276,88.95,88.7,-0.25,-0.0028145247963102,1.3902821316614422,1.0,1.3868019281873385,1.38624776992468,88.44260772119458,1.0,1.0,88.7,-0.002906047994424845,0.0,-0.002906047994424845
355,2023-01-19,2023-01-20,63.8,63.66,-0.1400000000000005,-0.0021967684967974,88.7,88.5,-0.2000000000000028,-0.00225733730165,1.3901979264844486,1.0,1.3873762411917494,1.3868019281873385,88.28381074840597,1.0,1.0,88.5,-0.002445804946148053,0.0,-0.002445804946148053
356,2023-01-20,2023-01-23,63.66,63.62,-0.0399999999999991,-0.0006285355329487,88.5,88.45,-0.0499999999999971,-0.0005651314080894,1.390286073561773,1.0,1.3879714095615914,1.3873762411917494,88.26487646461909,1.0,1.0,88.45,-0.0020951671619802393,0.0,-0.0020951671619802393
357,2023-01-23,2023-01-24,63.62,64.03,0.4100000000000037,0.0064238372097128,88.45,88.84,0.3900000000000005,0.0043995784204323,1.3874746212712792,1.0,1.388280624496123,1.3879714095615914,88.8718093542287,1.0,1.0,88.84,0.0003579880783837737,0.0,0.0003579880783837737
