,from date,to date,from SCHH price,to SCHH price,SCHH cod,SCHH pct cod,from USRT price,to USRT price,USRT cod,USRT pct cod,to USRT / to SCHH,to USRT / to USRT,USRT / SCHH moving avg,yday USRT / SCHH moving avg,to SCHH unit price,USRT / USRT moving avg,yday USRT / USRT moving avg,to USRT unit price,SCHH unit price pct diff,USRT unit price pct diff,unit price pct diff
72,2021-12-02,2021-12-03,24.53,24.445,-0.0850000000000008,-0.003471162239789,63.47,63.13,-0.3399999999999963,-0.0053712609388443,2.582532215176928,1.0,2.592022900510414,2.5918639010876,63.35811306208639,1.0,1.0,63.13,0.003606873466096094,0.0,0.003606873466096094
73,2021-12-03,2021-12-06,24.445,24.855,0.4100000000000001,0.016633243516027,63.13,64.35,1.2199999999999918,0.0191408416626012,2.589016294508147,1.0,2.592224067277664,2.592022900510414,64.42472919218633,1.0,1.0,64.35,0.0011606190289617313,0.0,0.0011606190289617313
74,2021-12-06,2021-12-07,24.855,25.225,0.370000000000001,0.0147766266930368,64.35,65.07,0.7199999999999989,0.011126679464757,2.5795837462834483,1.0,2.592217163078029,2.592224067277664,65.38885209707908,1.0,1.0,65.07,0.004888173195568652,0.0,0.004888173195568652
75,2021-12-07,2021-12-08,25.225,25.225,0.0,0.0,65.07,65.67,0.6000000000000085,0.0091785866959887,2.6033696729435083,1.0,2.593158593585108,2.592217163078029,65.38867793864328,1.0,1.0,65.67,-0.004293076930991721,0.0,-0.004293076930991721
76,2021-12-08,2021-12-09,25.225,24.88,-0.3450000000000024,-0.013771298368694,65.67,64.73,-0.9399999999999976,-0.0144174276454624,2.601688102893891,1.0,2.593759961573098,2.593158593585108,64.51778580839749,1.0,1.0,64.73,-0.003283837800048001,0.0,-0.003283837800048001
77,2021-12-09,2021-12-10,24.88,24.925,0.0450000000000017,0.0018070479769233,64.73,64.7,-0.0300000000000011,-0.0004635710505639,2.595787362086259,1.0,2.5939585213726337,2.593759961573098,64.64946704220947,1.0,1.0,64.7,-0.0007813400629610551,0.0,-0.0007813400629610551
78,2021-12-10,2021-12-13,24.925,25.205,0.2799999999999976,0.0111710716866921,64.7,64.76,0.0600000000000022,0.0009269273025795,2.56933148184884,1.0,2.592830582654908,2.5939585213726337,65.38072453119723,1.0,1.0,64.76,0.009539354272844306,0.0,0.009539354272844306
79,2021-12-13,2021-12-14,25.205,24.915,-0.2899999999999991,-0.0115723558012262,64.76,63.91,-0.8500000000000085,-0.0132122851472441,2.565121412803532,1.0,2.5909565231649543,2.592830582654908,64.60037396684703,1.0,1.0,63.91,0.010744356070090258,0.0,0.010744356070090258
80,2021-12-14,2021-12-15,24.915,25.225,0.3100000000000023,0.0123655345063048,63.91,64.88,0.9699999999999988,0.015063566144967,2.57205153617443,1.0,2.5895570850633396,2.5909565231649543,65.35687829683597,1.0,1.0,64.88,0.007323277927648674,0.0,0.007323277927648674
81,2021-12-15,2021-12-16,25.225,25.205,-0.0200000000000031,-0.0007931787050785,64.88,64.72,-0.1599999999999966,-0.0024691370569211,2.5677444951398534,1.0,2.587827937428679,2.5895570850633396,65.26978632902147,1.0,1.0,64.72,0.008458966243936439,0.0,0.008458966243936439
82,2021-12-16,2021-12-17,25.205,25.21,0.0050000000000025,0.0001983536652344,64.72,64.59,-0.1299999999999954,-0.0020106727058547,2.5620785402618007,1.0,2.585839643110574,2.587827937428679,65.239142302577,1.0,1.0,64.59,0.010000030819083988,0.0,0.010000030819083988
83,2021-12-17,2021-12-20,25.21,25.005,-0.2050000000000018,-0.0081649363289614,64.59,64.1,-0.4900000000000091,-0.0076152361177571,2.563487302539492,1.0,2.5840765460628465,2.585839643110574,64.65892027597991,1.0,1.0,64.1,0.00868170974655089,0.0,0.00868170974655089
84,2021-12-20,2021-12-21,25.005,25.275,0.2699999999999996,0.010739960035668,64.1,65.01,0.9100000000000108,0.0140967402897532,2.5721068249258163,1.0,2.5827891530448186,2.5840765460628465,65.31253470173844,1.0,1.0,65.01,0.004642869261094816,0.0,0.004642869261094816
85,2021-12-21,2021-12-22,25.275,25.52,0.245000000000001,0.0096466935700541,65.01,65.58,0.5699999999999932,0.0087296672001246,2.569749216300941,1.0,2.5813469656186596,2.5827891530448186,65.91277918570377,1.0,1.0,65.58,0.005061569133050031,0.0,0.005061569133050031
86,2021-12-22,2021-12-23,25.52,25.465,-0.0549999999999997,-0.0021574981400211,65.58,65.44,-0.1400000000000005,-0.0021370791220106,2.569801688592185,1.0,2.579997860054225,2.5813469656186596,65.73400047947916,1.0,1.0,65.44,0.004482610436567465,0.0,0.004482610436567465
87,2021-12-23,2021-12-27,25.465,25.915,0.4499999999999993,0.0175169913051019,65.44,66.47,1.0300000000000011,0.0156170257589987,2.5649237893112096,1.0,2.5788911203505664,2.579997860054225,66.86064454330523,1.0,1.0,66.47,0.005859803085014306,0.0,0.005859803085014306
88,2021-12-27,2021-12-28,25.915,26.02,0.1050000000000004,0.0040435214426894,66.47,66.75,0.2800000000000011,0.0042035792268683,2.56533435818601,1.0,2.5778555126784717,2.5788911203505664,67.10274695152174,1.0,1.0,66.75,0.005270684034023678,0.0,0.005270684034023678
89,2021-12-28,2021-12-29,26.02,26.2,0.1799999999999997,0.006893937682692,66.75,67.24,0.4899999999999949,0.0073140112600559,2.566412213740458,1.0,2.5767048305113023,2.5778555126784717,67.53981443217596,1.0,1.0,67.24,0.004448958888446574,0.0,0.004448958888446574
90,2021-12-29,2021-12-30,26.2,26.29,0.0899999999999998,0.0034292279747386,67.24,67.47,0.2300000000000039,0.0034147460989191,2.566375047546596,1.0,2.5756969623725845,2.5767048305113023,67.74156999414214,1.0,1.0,67.47,0.004016969247910817,0.0,0.004016969247910817
91,2021-12-30,2021-12-31,26.29,26.345,0.0549999999999997,0.0020898649194592,67.47,67.59,0.1200000000000045,0.0017769884729289,2.5655722148415263,1.0,2.5746033758052436,2.5756969623725845,67.85673647370574,1.0,1.0,67.59,0.00393862304058502,0.0,0.00393862304058502
92,2021-12-31,2022-01-03,26.345,26.16,-0.1849999999999987,-0.0070469770722511,67.59,67.24,-0.3500000000000085,-0.005191734571848,2.5703363914373085,1.0,2.5739935846182624,2.5746033758052436,67.35162431106517,1.0,1.0,67.24,0.001658711487128969,0.0,0.001658711487128969
93,2022-01-03,2022-01-04,26.16,26.14,-0.0199999999999995,-0.000764818392922,67.24,67.43,0.1900000000000119,0.0028217142060759,2.579571537872992,1.0,2.573521346786505,2.5739935846182624,67.28419230192138,1.0,1.0,67.43,-0.0021646977578832403,0.0,-0.0021646977578832403
94,2022-01-04,2022-01-05,26.14,25.39,-0.75,-0.0291113124794887,67.43,65.98,-1.4500000000000028,-0.0217383569460552,2.598660890114218,1.0,2.5744752039780434,2.573521346786505,65.34170699490936,1.0,1.0,65.98,-0.009721135161452373,0.0,-0.009721135161452373
95,2022-01-05,2022-01-06,25.39,25.43,0.0399999999999991,0.0015741837174411,65.98,66.02,0.039999999999992,0.0006060606246114,2.596146283916634,1.0,2.5741140345266995,2.5744752039780434,65.46890443716164,1.0,1.0,66.02,-0.008382437926605254,0.0,-0.008382437926605254
96,2022-01-06,2022-01-07,25.43,25.27,-0.1600000000000001,-0.0063116580339254,66.02,65.39,-0.6299999999999955,-0.0095883848518623,2.5876533438860307,1.0,2.573412296576307,2.5741140345266995,65.0478616524897,1.0,1.0,65.39,-0.0052460095225464656,0.0,-0.0052460095225464656
97,2022-01-07,2022-01-10,25.27,25.125,-0.1449999999999995,-0.005754555020863,65.39,65.18,-0.2099999999999937,-0.0032166681637689,2.594228855721393,1.0,2.5733343712580634,2.573412296576307,64.65698395147972,1.0,1.0,65.18,-0.008056546934334906,0.0,-0.008056546934334906
98,2022-01-10,2022-01-11,25.125,25.135,0.0100000000000015,0.0003979307652987,65.18,65.2,0.019999999999996,0.0003067955231917,2.5939924408195743,1.0,2.5745674192065997,2.5733343712580634,64.68075942157142,1.0,1.0,65.2,-0.007995693080949334,0.0,-0.007995693080949334
99,2022-01-11,2022-01-12,25.135,25.16,0.0249999999999985,0.0009941346877012,65.2,65.39,0.1899999999999977,0.0029098726405773,2.598966613672496,1.0,2.576259679250048,2.5745674192065997,64.77611626723805,1.0,1.0,65.39,-0.009432382278699126,0.0,-0.009432382278699126
100,2022-01-12,2022-01-13,25.16,25.125,-0.0350000000000001,-0.0013920654529999,65.39,65.44,0.0499999999999971,0.000764350721307,2.6045771144278604,1.0,2.57788595816272,2.576259679250048,64.72852444115746,1.0,1.0,65.44,-0.010931715591559322,0.0,-0.010931715591559322
101,2022-01-13,2022-01-14,25.125,24.905,-0.2199999999999988,-0.0087947798539931,65.44,64.96,-0.480000000000004,-0.0073619964410691,2.608311584019273,1.0,2.579914312606691,2.57788595816272,64.20224978804255,1.0,1.0,64.96,-0.011733442344059472,0.0,-0.011733442344059472
102,2022-01-14,2022-01-18,24.905,24.67,-0.2349999999999994,-0.0094806559839813,64.96,64.37,-0.5899999999999892,-0.0091240097888978,2.609241994325091,1.0,2.582272485309855,2.579914312606691,63.646486092007066,1.0,1.0,64.37,-0.011303569309218713,0.0,-0.011303569309218713
103,2022-01-18,2022-01-19,24.67,24.36,-0.3100000000000023,-0.0126454876995691,64.37,63.35,-1.0200000000000031,-0.0159727792973765,2.6005747126436782,1.0,2.5841268558150645,2.582272485309855,62.904157742148065,1.0,1.0,63.35,-0.007062644416253715,0.0,-0.007062644416253715
104,2022-01-19,2022-01-20,24.36,24.025,-0.3350000000000008,-0.01384748798534,63.35,62.55,-0.8000000000000043,-0.0127086698542279,2.6035379812695107,1.0,2.585698413632249,2.5841268558150645,62.083647710956924,1.0,1.0,62.55,-0.007483604533533478,0.0,-0.007483604533533478
105,2022-01-20,2022-01-21,24.025,23.95,-0.0749999999999992,-0.0031266309994319,62.55,62.44,-0.1099999999999994,-0.0017601412656888,2.607098121085595,1.0,2.587565858871482,2.585698413632249,61.92747700649237,1.0,1.0,62.44,-0.008242120966948424,0.0,-0.008242120966948424
106,2022-01-21,2022-01-24,23.95,24.01,0.0600000000000022,0.0025020863762378,62.44,62.31,-0.1299999999999954,-0.0020841690911005,2.5951686797167848,1.0,2.588834208427712,2.587565858871482,62.127456271504286,1.0,1.0,62.31,-0.0029339053514414195,0.0,-0.0029339053514414195
107,2022-01-24,2022-01-25,24.01,23.96,-0.0500000000000007,-0.0020846369859133,62.31,62.16,-0.1500000000000056,-0.0024102204967387,2.5943238731218696,1.0,2.590304212618245,2.588834208427712,62.02846763392798,1.0,1.0,62.16,-0.0021182710079435665,0.0,-0.0021182710079435665
108,2022-01-25,2022-01-26,23.96,23.59,-0.370000000000001,-0.0155628798276649,62.16,61.38,-0.779999999999994,-0.0126276568678018,2.601949978804578,1.0,2.5921349936491733,2.590304212618245,61.105276375664396,1.0,1.0,61.38,-0.004485830348686667,0.0,-0.004485830348686667
109,2022-01-26,2022-01-27,23.59,23.19,-0.3999999999999986,-0.0171017421521432,61.38,60.45,-0.9299999999999996,-0.0152674721307884,2.606727037516171,1.0,2.5941507348379593,2.5921349936491733,60.11161050272433,1.0,1.0,60.45,-0.005613567776326492,0.0,-0.005613567776326492
110,2022-01-27,2022-01-28,23.19,23.925,0.7349999999999994,0.0312027860715776,60.45,62.22,1.769999999999996,0.0288599144086893,2.600626959247649,1.0,2.5958633304230117,2.5941507348379593,62.06505633099818,1.0,1.0,62.22,-0.0024933608890345947,0.0,-0.0024933608890345947
111,2022-01-28,2022-01-31,23.925,24.25,0.3249999999999993,0.0134926800444742,62.22,62.87,0.6499999999999986,0.0103926109254787,2.5925773195876287,1.0,2.5972135856603167,2.5958633304230117,62.94968576275803,1.0,1.0,62.87,0.0012666662284081941,0.0,0.0012666662284081941
112,2022-01-31,2022-02-01,24.25,24.085,-0.1649999999999991,-0.006827377301308,62.87,62.52,-0.3499999999999943,-0.0055825968416937,2.595806518580029,1.0,2.5984870920174528,2.5972135856603167,62.55388921062873,1.0,1.0,62.52,0.0005419070546530274,0.0,0.0005419070546530274
113,2022-02-01,2022-02-02,24.085,24.435,0.3499999999999978,0.0144272906399339,62.52,63.44,0.9199999999999946,0.0146080717733166,2.596275833844895,1.0,2.599322306816048,2.5984870920174528,63.49403209344646,1.0,1.0,63.44,0.0008513413750243585,0.0,0.0008513413750243585
114,2022-02-02,2022-02-03,24.435,24.16,-0.2749999999999986,-0.0113181576555038,63.44,62.73,-0.7100000000000009,-0.0112547752179407,2.5964403973509933,1.0,2.5992112821778868,2.599322306816048,62.79962693267572,1.0,1.0,62.73,0.0011093307853674973,0.0,0.0011093307853674973
115,2022-02-03,2022-02-04,24.16,23.915,-0.245000000000001,-0.010192495934354,62.73,62.01,-0.7199999999999989,-0.0115441397468653,2.5929333054568264,1.0,2.5990506332548966,2.5992112821778868,62.16013781328416,1.0,1.0,62.01,0.002418260768573619,0.0,0.002418260768573619
116,2022-02-04,2022-02-07,23.915,23.875,-0.0399999999999991,-0.0016739907654662,62.01,61.84,-0.1699999999999946,-0.0027452580826199,2.5901570680628274,1.0,2.599175819463736,2.5990506332548966,62.05233386896066,1.0,1.0,61.84,0.0034277193790271747,0.0,0.0034277193790271747
117,2022-02-07,2022-02-08,23.875,23.735,-0.1400000000000005,-0.0058811343635126,61.84,61.5,-0.3400000000000034,-0.0055132294666944,2.591110174847272,1.0,2.59901988542003,2.599175819463736,61.69143807497178,1.0,1.0,61.5,0.003107979451550925,0.0,0.003107979451550925
118,2022-02-08,2022-02-09,23.735,24.285,0.5500000000000007,0.0229081237944268,61.5,62.97,1.4699999999999989,0.0236212476881791,2.592958616429895,1.0,2.598968194200546,2.59901988542003,63.11719791742543,1.0,1.0,62.97,0.002334860108375005,0.0,0.002334860108375005
119,2022-02-09,2022-02-10,24.285,23.67,-0.6149999999999984,-0.0256504522718155,62.97,61.55,-1.4200000000000017,-0.0228085698701888,2.6003379805661173,1.0,2.5990367625452273,2.598968194200546,61.51757715672693,1.0,1.0,61.55,-0.0005269112266981651,0.0,-0.0005269112266981651
120,2022-02-10,2022-02-11,23.67,23.48,-0.1900000000000012,-0.0080594285659968,61.55,61.16,-0.3900000000000005,-0.0063564715696009,2.604770017035775,1.0,2.599046407675623,2.5990367625452273,61.02538318456194,1.0,1.0,61.16,-0.0022034856608396844,0.0,-0.0022034856608396844
121,2022-02-11,2022-02-14,23.48,23.25,-0.2300000000000004,-0.0098438629265304,61.16,60.58,-0.5799999999999983,-0.0095285754617702,2.6055913978494623,1.0,2.5989103983671322,2.599046407675623,60.42782897845824,1.0,1.0,60.58,-0.0025150620920975867,0.0,-0.0025150620920975867
122,2022-02-14,2022-02-15,23.25,23.41,0.1600000000000001,0.006858149469454,60.58,61.05,0.4699999999999988,0.0077283949576224,2.607859888936352,1.0,2.5988412930976956,2.5989103983671322,60.84049242577456,1.0,1.0,61.05,-0.0034376394150991735,0.0,-0.0034376394150991735
123,2022-02-15,2022-02-16,23.41,23.515,0.1050000000000004,0.0044752338941919,61.05,61.48,0.4299999999999997,0.0070187181136814,2.6145013820965337,1.0,2.5995376265703385,2.5988412930976956,61.11175300719231,1.0,1.0,61.48,-0.006007714081205892,0.0,-0.006007714081205892
124,2022-02-16,2022-02-17,23.515,23.3,-0.2149999999999998,-0.0091851548253563,61.48,61.05,-0.4299999999999997,-0.0070187181136814,2.6201716738197423,1.0,2.60036931119785,2.5995376265703385,60.56922669908889,1.0,1.0,61.05,-0.007906246706792327,0.0,-0.007906246706792327
125,2022-02-17,2022-02-18,23.3,23.165,-0.1350000000000015,-0.0058108417030432,61.05,60.62,-0.4299999999999997,-0.0070683289270565,2.6168789121519533,1.0,2.600858350751168,2.60036931119785,60.23755509389819,1.0,1.0,60.62,-0.006328875052324167,0.0,-0.006328875052324167
126,2022-02-18,2022-02-22,23.165,23.065,-0.0999999999999978,-0.0043262018588277,60.62,60.4,-0.2199999999999988,-0.0036357666888878,2.6186863212659874,1.0,2.6020342328286277,2.600858350751168,59.988797860075685,1.0,1.0,60.4,-0.0068312624817904654,0.0,-0.0068312624817904654
127,2022-02-22,2022-02-23,23.065,22.745,-0.3200000000000003,-0.0139709759878164,60.4,59.52,-0.8799999999999955,-0.0146767144159327,2.616838865684766,1.0,2.6031599824567726,2.6020342328286277,59.18326862568714,1.0,1.0,59.52,-0.005673513146821335,0.0,-0.005673513146821335
128,2022-02-23,2022-02-24,22.745,23.135,0.3900000000000005,0.0170012813369954,59.52,60.42,0.8999999999999986,0.0150077854336895,2.6116274043656795,1.0,2.6036438537348277,2.6031599824567726,60.22410619413744,1.0,1.0,60.42,-0.003247468677933903,0.0,-0.003247468677933903
129,2022-02-24,2022-02-25,23.135,23.69,0.5549999999999997,0.0237063958117311,60.42,61.94,1.519999999999996,0.0248459985865308,2.614605318699873,1.0,2.6040377677940127,2.6036438537348277,61.68032289497807,1.0,1.0,61.94,-0.004201210300798286,0.0,-0.004201210300798286
130,2022-02-25,2022-02-28,23.69,23.29,-0.4000000000000021,-0.0170289342744445,61.94,60.96,-0.9799999999999968,-0.0159482631666658,2.617432374409618,1.0,2.604878038552111,2.6040377677940127,60.648039611922556,1.0,1.0,60.96,-0.005130599479855305,0.0,-0.005130599479855305
131,2022-02-28,2022-03-01,23.29,23.215,-0.0749999999999992,-0.0032254624243645,60.96,60.56,-0.3999999999999986,-0.0065833022491974,2.608658195132457,1.0,2.6056820823293525,2.604878038552111,60.47224366498726,1.0,1.0,60.56,-0.0014501317621457134,0.0,-0.0014501317621457134
132,2022-03-01,2022-03-02,23.215,23.66,0.4450000000000003,0.0189872370783557,60.56,61.74,1.1799999999999995,0.0192974099448199,2.609467455621302,1.0,2.6063651291814165,2.6056820823293525,61.65043806791248,1.0,1.0,61.74,-0.0014516837644532965,0.0,-0.0014516837644532965
133,2022-03-02,2022-03-03,23.66,23.885,0.2250000000000014,0.0094647882916845,61.74,62.3,0.5599999999999952,0.0090294067193941,2.608331588863303,1.0,2.6069679169323368,2.6063651291814165,62.253031110498135,1.0,1.0,62.3,-0.0007541990959109508,0.0,-0.0007541990959109508
134,2022-03-03,2022-03-04,23.885,24.08,0.1949999999999967,0.008130973598695,62.3,62.73,0.4299999999999997,0.0068783763152443,2.6050664451827243,1.0,2.607399219323923,2.6069679169323368,62.775787439730664,1.0,1.0,62.73,0.0007296466991059015,0.0,0.0007296466991059015
135,2022-03-04,2022-03-07,24.08,23.615,-0.4649999999999998,-0.0194995170925399,62.73,61.48,-1.25,-0.0201278834382567,2.6034300232902816,1.0,2.6079240552155962,2.607399219323923,61.57373256433444,1.0,1.0,61.48,0.0015234415163130634,0.0,0.0015234415163130634
136,2022-03-07,2022-03-08,23.615,23.51,-0.1049999999999968,-0.0044562407961021,61.48,61.26,-0.2199999999999988,-0.0035848172657659,2.6056997022543595,1.0,2.6087011869251726,2.6079240552155962,61.31229453811867,1.0,1.0,61.26,0.0008532848550919869,0.0,0.0008532848550919869
137,2022-03-08,2022-03-09,23.51,23.85,0.3399999999999998,0.0143583547823719,61.26,62.21,0.9500000000000028,0.0153886571222993,2.6083857442348006,1.0,2.609564965394549,2.6087011869251726,62.21752330816537,1.0,1.0,62.21,0.00012092675277164518,0.0,0.00012092675277164518
138,2022-03-09,2022-03-10,23.85,23.91,0.0599999999999987,0.0025125641358831,62.21,62.4,0.1899999999999977,0.0030495168484535,2.60978670012547,1.0,2.610406369579328,2.609564965394549,62.394698322583665,1.0,1.0,62.4,-8.496638864933601e-05,0.0,-8.496638864933601e-05
139,2022-03-10,2022-03-11,23.91,23.73,-0.1799999999999997,-0.0075567110225611,62.4,61.74,-0.6599999999999966,-0.0106332563013687,2.601769911504425,1.0,2.6104779661262434,2.610406369579328,61.94494315011745,1.0,1.0,61.74,0.003313957745547319,0.0,0.003313957745547319
140,2022-03-11,2022-03-14,23.73,23.54,-0.1900000000000012,-0.0080389686155415,61.74,61.22,-0.5200000000000031,-0.0084580855567468,2.600679694137638,1.0,2.6102734499813365,2.6104779661262434,61.45065132261177,1.0,1.0,61.22,0.003760501667438765,0.0,0.003760501667438765
141,2022-03-14,2022-03-15,23.54,23.72,0.1799999999999997,0.007617472297394,61.22,61.68,0.4600000000000008,0.0074857957378077,2.600337268128162,1.0,2.6100107434952715,2.6102734499813365,61.915686233557295,1.0,1.0,61.68,0.003813830828839973,0.0,0.003813830828839973
142,2022-03-15,2022-03-16,23.72,23.96,0.240000000000002,0.0100671991177239,61.68,62.41,0.7299999999999969,0.0117657896908775,2.6047579298831383,1.0,2.6098556455426105,2.6100107434952715,62.535857414146705,1.0,1.0,62.41,0.002014591909140351,0.0,0.002014591909140351
143,2022-03-16,2022-03-17,23.96,24.28,0.3200000000000003,0.0132671929440488,62.41,63.16,0.75,0.0119456704414897,2.601317957166392,1.0,2.6091964742961036,2.6098556455426105,63.367295073774585,1.0,1.0,63.16,0.003276688387680247,0.0,0.003276688387680247
144,2022-03-17,2022-03-18,24.28,24.31,0.0299999999999975,0.0012348221367342,63.16,63.3,0.1400000000000005,0.0022141397626891,2.6038667215137803,1.0,2.6083812266808053,2.6091964742961036,63.429566290138276,1.0,1.0,63.3,0.002044768858208754,0.0,0.002044768858208754
145,2022-03-18,2022-03-21,24.31,24.2,-0.1099999999999994,-0.0045351551653912,63.3,63.03,-0.269999999999996,-0.0042745256251117,2.6045454545454545,1.0,2.6077645538004806,2.6083812266808053,63.12282568567549,1.0,1.0,63.03,0.0014716388939182046,0.0,0.0014716388939182046
146,2022-03-21,2022-03-22,24.2,24.23,0.0300000000000011,0.0012389016657936,63.03,63.2,0.1700000000000017,0.002693497627793,2.608336772595956,1.0,2.607247076366979,2.6077645538004806,63.18613513858565,1.0,1.0,63.2,-0.00021940478605138512,0.0,-0.00021940478605138512
147,2022-03-22,2022-03-23,24.23,23.93,-0.3000000000000007,-0.0124586329081524,63.2,62.59,-0.6099999999999994,-0.0096987802162015,2.615545340576682,1.0,2.607182400111575,2.607247076366979,62.39142253746181,1.0,1.0,62.59,-0.0031777143451765005,0.0,-0.0031777143451765005
148,2022-03-23,2022-03-24,23.93,24.08,0.1499999999999985,0.0062487185203382,62.59,62.73,0.1399999999999934,0.0022342811720417,2.6050664451827243,1.0,2.6068543521524274,2.607182400111575,62.78095219468672,1.0,1.0,62.73,0.0008119163562187274,0.0,0.0008119163562187274
149,2022-03-24,2022-03-25,24.08,24.4,0.3200000000000003,0.0132015118585359,62.73,63.53,0.8000000000000043,0.01267243316979,2.603688524590164,1.0,2.6063085124469416,2.6068543521524274,63.60724619251923,1.0,1.0,63.53,0.0012151624223088956,0.0,0.0012151624223088956
150,2022-03-25,2022-03-28,24.4,24.67,0.2700000000000031,0.0110047982421092,63.53,64.1,0.5699999999999932,0.0089321286481822,2.598297527361167,1.0,2.6053517700945195,2.6063085124469416,64.29763100206605,1.0,1.0,64.1,0.003078423746570177,0.0,0.003078423746570177
151,2022-03-28,2022-03-29,24.67,25.37,0.6999999999999993,0.0279794430699251,64.1,66.07,1.9699999999999989,0.0302704221151699,2.604256996452502,1.0,2.6051317101605216,2.6053517700945195,66.09777440729796,1.0,1.0,66.07,0.0004202901627324597,0.0,0.0004202901627324597
152,2022-03-29,2022-03-30,25.37,25.2,-0.1700000000000017,-0.0067233790938129,66.07,65.62,-0.4499999999999886,-0.0068342585088386,2.603968253968254,1.0,2.604856750077869,2.6051317101605216,65.64931909604515,1.0,1.0,65.62,0.0004467014338852908,0.0,0.0004467014338852908
153,2022-03-30,2022-03-31,25.2,24.89,-0.3099999999999987,-0.0123778781378769,65.62,64.65,-0.9699999999999988,-0.014892422315089,2.597428686219365,1.0,2.6043116049456723,2.604856750077869,64.83488450943815,1.0,1.0,64.65,0.002855694481759259,0.0,0.002855694481759259
154,2022-03-31,2022-04-01,24.89,25.41,0.5199999999999996,0.0206766809525721,64.65,66.01,1.3599999999999994,0.0208181404828129,2.597796143250689,1.0,2.6039480898490703,2.6043116049456723,66.17555788166953,1.0,1.0,66.01,0.0025049327761872383,0.0,0.0025049327761872383
155,2022-04-01,2022-04-04,25.41,25.26,-0.1499999999999985,-0.0059206804097275,66.01,65.4,-0.6099999999999994,-0.0092839872375263,2.589073634204276,1.0,2.60323027039477,2.6039480898490703,65.77572874958751,1.0,1.0,65.4,0.005728647833031919,0.0,0.005728647833031919
156,2022-04-04,2022-04-05,25.26,25.17,-0.0899999999999998,-0.0035693077751205,65.4,64.98,-0.4200000000000017,-0.0064427282221988,2.581644815256257,1.0,2.602027526044865,2.60323027039477,65.52330590583637,1.0,1.0,64.98,0.008326364469260397,0.0,0.008326364469260397
157,2022-04-05,2022-04-06,25.17,25.51,0.3399999999999998,0.0134177230064954,64.98,65.73,0.75,0.0114759120345306,2.5766366130929046,1.0,2.60044006948777,2.602027526044865,66.37772218940451,1.0,1.0,65.73,0.009806048715385709,0.0,0.009806048715385709
158,2022-04-06,2022-04-07,25.51,25.29,-0.2200000000000024,-0.0086614714718463,65.73,65.16,-0.5700000000000074,-0.0087096585416405,2.5765124555160144,1.0,2.5987763572572975,2.60044006948777,65.7651293573457,1.0,1.0,65.16,0.00924396514832815,0.0,0.00924396514832815
159,2022-04-07,2022-04-08,25.29,25.32,0.0300000000000011,0.0011855365941017,65.16,65.17,0.0100000000000051,0.0001534566104447,2.573854660347551,1.0,2.5973805946994535,2.5987763572572975,65.80101736575477,1.0,1.0,65.17,0.009636059353089832,0.0,0.009636059353089832
160,2022-04-08,2022-04-11,25.32,25.03,-0.2899999999999991,-0.0115194918322925,65.17,64.46,-0.710000000000008,-0.0109543639569973,2.5753096284458645,1.0,2.5961120914148648,2.5973805946994535,65.01243628532733,1.0,1.0,64.46,0.008533702674154198,0.0,0.008533702674154198
161,2022-04-11,2022-04-12,25.03,25.0,-0.0300000000000011,-0.0011992805754821,64.46,64.5,0.0400000000000062,0.0006203474144351,2.58,1.0,2.5950952280084567,2.5961120914148648,64.90280228537162,1.0,1.0,64.5,0.006225577487271444,0.0,0.006225577487271444
162,2022-04-12,2022-04-13,25.0,25.19,0.1900000000000012,0.0075712654963181,64.5,65.05,0.5499999999999972,0.0084909811567873,2.5823739579198093,1.0,2.5939760294102903,2.5950952280084567,65.37044879353303,1.0,1.0,65.05,0.004914098078277227,0.0,0.004914098078277227
163,2022-04-13,2022-04-14,25.19,25.06,-0.1300000000000025,-0.0051741408965966,65.05,64.74,-0.3100000000000023,-0.0047769564604159,2.5833998403830805,1.0,2.5930801235711245,2.5939760294102903,65.00503929702187,1.0,1.0,64.74,0.004085546038916447,0.0,0.004085546038916447
164,2022-04-14,2022-04-18,25.06,24.98,-0.0799999999999983,-0.0031974447704905,64.74,64.57,-0.1700000000000017,-0.0026293418597226,2.584867894315452,1.0,2.5921301822112084,2.5930801235711245,64.77514148680669,1.0,1.0,64.57,0.0031720040884884856,0.0,0.0031720040884884856
165,2022-04-18,2022-04-19,24.98,25.52,0.5399999999999991,0.0213869537791575,64.57,66.0,1.4300000000000068,0.02190483538805,2.586206896551724,1.0,2.591213254311522,2.5921301822112084,66.15116225003004,1.0,1.0,66.0,0.0022877182974998084,0.0,0.0022877182974998084
166,2022-04-19,2022-04-20,25.52,25.97,0.4499999999999993,0.0174795671980678,66.0,67.01,1.0100000000000051,0.0151871199586538,2.5802849441663462,1.0,2.5898106628900415,2.591213254311522,67.29380821447022,1.0,1.0,67.01,0.004226367676331869,0.0,0.004226367676331869
167,2022-04-20,2022-04-21,25.97,25.8,-0.1699999999999981,-0.0065675337470852,67.01,66.6,-0.4100000000000108,-0.006137284438736,2.581395348837209,1.0,2.5881031633030678,2.5898106628900415,66.81711510256306,1.0,1.0,66.6,0.003254684289252348,0.0,0.003254684289252348
